model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change,negative_coordinate_risk_abs_sum,counterfactual_cm_update_norm,counterfactual_cm_retained_norm_ratio,counterfactual_cm_killed_fraction,norm_match_abs_error_after_bf16,norm_match_relative_error_after_bf16,norm_match_rounding_bound,norm_match_direction_cosine_raw_vs_post
Qwen3-8B,44,benign,coordinate_mortality,3,2457600,0.5210594534873962,0.037793930619955,0.0320584774017334,-2.256565570831299,-2.2943594455718994,2303,2.531135063356686,12.5677632513154,577662,4.261394023895264,0.1529572308063507,0.7275910264253617,2.5103079876228005,819200.0,0.0065991110168397,-0.0154588958248496,-0.0154588958248496,-0.0465111881494522,0.1458865702152252,1.8363049030303955,1.3714499473571775,0.7468530535697937,1.2211227416992188,0.4851082861423492,0.4851082861423492,0.022058006376028,0.0,0.0007019062177278,0.0007028598920442,0.0308293402194977,0.0519702676683663,0.179147437415283,0.0060790181159973,0.0202623531222343,,,,,,,,
Qwen3-8B,44,benign,coordinate_mortality,4,3276800,0.531046450138092,0.0552613586187362,0.0480766296386718,-2.291737794876098,-2.346999168395996,2303,2.5223657785202462,12.458034778901292,577662,5.073671817779541,0.1821128875017166,0.7121556368470192,2.5081171397696016,819200.0,0.0086660655215382,-0.0134616382420063,-0.0134616382420063,-0.0640009045600891,0.1340638250112533,1.535550236701965,1.1387135982513428,0.7415671348571777,1.030168056488037,0.4930672645568847,0.4930672645568847,0.0221277046948671,0.0,0.0007572738104499,0.0007582274847663,0.0408163368701935,0.0694376956671475,0.1879167222517228,0.0099869966506958,0.0174674279987811,,,,,,,,
Qwen3-8B,44,benign,coordinate_mortality,5,4096000,0.5432044863700867,0.0779813304543495,0.0670473575592041,-2.417602300643921,-2.4955835342407227,2303,2.5166750115254466,12.387340349310254,577662,5.633689403533936,0.2022140026092529,0.6979276876151562,2.509578536413028,819200.0,0.0129100121557712,-0.0131424898281693,-0.0131424898281693,-0.0916189178824424,0.1336873024702072,1.303796887397766,0.9096114635467528,0.6976634860038757,0.934073567390442,0.5111360549926758,0.5111360549926758,0.0260525029152631,0.0,0.0009986653458327,0.0009996190201491,0.0529743731021881,0.0921576675027608,0.1936074892465225,0.0121580362319946,0.0227199718356133,,,,,,,,
Qwen3-8B,44,benign,coordinate_mortality,6,4915200,0.5562309622764587,0.0999994650483131,0.0830373764038086,-2.5688633918762207,-2.668863296508789,2303,2.5116295163737616,12.324997491184975,577662,6.1327009201049805,0.2201253771781921,0.6833208222687245,2.50432788514474,819200.0,0.0153923910111188,-0.0152049306780099,-0.0152049306780099,-0.0938243269920349,0.132284864783287,1.1997872591018677,0.8405971527099609,0.7006218433380127,0.8560875654220581,0.5159041881561279,0.5159041881561279,0.0305973216891288,0.0,0.0012844644952565,0.0012854181695729,0.0660008490085602,0.1141758020967244,0.1986529843982074,0.013026475906372,0.0220181345939635,,,,,,,,
Qwen3-8B,44,benign,global_projection,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.710282500771969,15.033521896585311,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,benign,global_projection,1,819200,0.4941380620002746,-0.0151210157200694,-0.0098226070404052,-2.2226336002349854,-2.207512855529785,2303,2.549516421164648,12.80091203555116,577662,2.78371524810791,0.099917858839035,0.7721591664105654,2.5725836114346747,819200.0,-0.0168349780142307,-0.0168349780142307,-0.0168349780142307,0.0535376630723476,0.0535376630723476,2.78371524810791,2.78371524810791,1.0,0.0,0.0,0.4611571431159973,0.0396912060678005,0.0,0.0012079204898327,0.0012088741641491,0.003907948732376,-0.000944678671658,0.1607660796073213,0.003907948732376,-0.000944678671658,,,,,,,,
Qwen3-8B,44,benign,global_projection,2,1638400,0.4932696223258972,-0.018265588209033,-0.0119105577468872,-2.181542158126831,-2.163276672363281,2303,2.5165863323973405,12.386241899474031,577662,4.212696075439453,0.1512092798948288,0.7633765687793493,2.521008335723891,819200.0,0.0007859341567382,5.820766091346741e-11,1.4551915228366852e-11,-0.0046346695162355,-8.581386296002691e-11,1.862062692642212,1.862042784690857,0.9999893307685852,0.0086300447583198,0.0,0.487772524356842,0.0215221308171749,1.0,0.0007023712969385,0.0007033249712549,0.0030395090579987,-0.0040892511606216,0.1936961683746285,-0.0008684396743773,-0.0031445724889635,,,,,,,,
Qwen3-8B,44,benign,global_projection,3,2457600,0.4967433512210846,-0.0205039698630571,-0.0072191953659057,-2.1654715538024902,-2.144967794418335,2303,2.5036438134724546,12.226965670427472,577662,5.107970237731934,0.1833439916372299,0.7650422141700983,2.495585978292802,819200.0,0.0013330146903172,-2.9103830456733704e-11,-7.275957614183426e-12,-0.0090722842141985,4.95210365769605e-11,1.3713685274124146,1.371312141418457,0.999958872795105,0.0124414451420307,0.0,0.4970027208328247,0.0178117156028747,1.0,0.0008383025997318,0.0008392562740482,0.006513237953186,-0.0063276328146457,0.2066386872995145,0.0034737288951873,-0.0022383816540241,,,,,,,,
Qwen3-8B,44,benign,global_projection,4,3276800,0.4945722818374634,-0.0216343887150287,-0.0102593898773193,-2.1551547050476074,-2.1335203647613525,2303,2.496385865701959,12.138544259345071,577662,5.725318431854248,0.2055028975009918,0.7654436077177524,2.4929851640886045,819200.0,0.0010176531504839,-8.003553375601767e-11,-8.003553375601767e-11,-0.0074494699947535,5.858959983839893e-10,1.1405354738235474,1.1405037641525269,0.9999722242355348,0.0084963850677013,0.0,0.4975394606590271,0.0172862038016319,1.0,0.000984348822385,0.0009853024967014,0.0043421685695648,-0.0074580516666174,0.21389663507001,-0.0021710693836212,-0.0011304188519716,,,,,,,,
Qwen3-8B,44,benign,global_projection,5,4096000,0.4932696223258972,-0.0221265740692615,-0.009748101234436,-2.1492552757263184,-2.127128839492798,2303,2.491715659281509,12.08198692202692,577662,6.208685874938965,0.2228527516126632,0.765801119953394,2.494574398540717,819200.0,0.0006251342128962,6.912159733474255e-11,7.639755494892597e-11,-0.0046310038305819,-5.65960334153459e-10,1.0238598585128784,1.0238488912582395,0.9999892711639404,0.004741498734802,0.0,0.501862645149231,0.0171420201659202,1.0,0.0011027995496988,0.0011037532240152,0.0030395090579987,-0.0079502370208501,0.21856684149046,-0.0013026595115661,-0.0004921853542327,,,,,,,,
Qwen3-8B,44,benign,global_projection,6,4915200,0.4919669926166534,-0.0229250472038984,-0.0127551555633544,-2.150094509124756,-2.127169370651245,2303,2.4883526534683127,12.041423375724676,577662,6.640535354614258,0.238353431224823,0.7658537788689137,2.489564927419997,819200.0,0.0010466028470546,6.548361852765083e-11,3.637978807091713e-11,-0.0077011305838823,-2.676983079652473e-10,0.9773435592651368,0.9773145318031312,0.999970316886902,0.0075266496278345,0.0,0.50165855884552,0.0174780189990997,1.0,0.0011884175473824,0.0011893712216988,0.0017368793487548,-0.008748710155487,0.2219298473036564,-0.0013026297092438,-0.0007984731346368,,,,,,,,
Qwen3-8B,44,benign,unconstrained,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.710282500771969,15.033521896585311,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,benign,unconstrained,1,819200,0.4941380620002746,-0.0151210157200694,-0.0098226070404052,-2.2226336002349854,-2.207512855529785,2303,2.549516421164648,12.80091203555116,577662,2.78371524810791,0.099917858839035,0.7721591664105654,2.5725836114346747,819200.0,-0.0168349780142307,-0.0168349780142307,-0.0168349780142307,0.0535376630723476,0.0535376630723476,2.78371524810791,2.78371524810791,1.0,0.0,0.0,0.4611571431159973,0.0396912060678005,0.0,0.0012079204898327,0.0012088741641491,0.003907948732376,-0.000944678671658,0.1607660796073213,0.003907948732376,-0.000944678671658,,,,,,,,
Qwen3-8B,44,benign,unconstrained,2,1638400,0.4932696223258972,-0.0192949995398521,-0.0133528709411621,-2.1836037635803223,-2.164308786392212,2303,2.516542870225149,12.385703578194182,577662,4.212701797485352,0.1512094885110855,0.7633765687793493,2.521008335723891,819200.0,0.0007859341567382,0.0007859341567382,0.0007859341567382,-0.0046346695162355,-0.0046346695162355,1.862062692642212,1.862062692642212,1.0,0.0,0.0,0.487772524356842,0.0215221308171749,0.0,0.0007021023193374,0.0007030559936538,0.0030395090579987,-0.0051186624914408,0.1937396305468199,-0.0008684396743773,-0.0041739838197827,,,,,,,,
Qwen3-8B,44,benign,unconstrained,3,2457600,0.4954407215118408,-0.0222534965723752,-0.0108556747436523,-2.170049905776977,-2.147796392440796,2303,2.503630018640875,12.226797002658694,577662,5.112000465393066,0.1834886521100998,0.7659586686640978,2.495625710894237,819200.0,0.001151071395725,0.001151071395725,0.001151071395725,-0.0076878988184034,-0.0076878988184034,1.3719139099121094,1.3719139099121094,1.0,0.0,0.0,0.4973882138729095,0.0180214121937751,0.0,0.0008479279931634,0.0008488816674798,0.0052106082439423,-0.0080771595239639,0.2066524821310942,0.0021710991859436,-0.002958497032523,,,,,,,,
Qwen3-8B,44,benign,unconstrained,4,3276800,0.4915327727794647,-0.0237020663917064,-0.0143033266067504,-2.1616101264953613,-2.1379079818725586,2303,2.496689771251398,12.142233790913757,577662,5.69852876663208,0.2045413255691528,0.7676833294332027,2.493267433201836,819200.0,0.0005172251258045,0.0005172251258045,0.0005172251258045,-0.0037376629188656,-0.0037376629188656,1.1107033491134644,1.1107033491134644,1.0,0.0,0.0,0.4969146847724914,0.017431728541851,0.0,0.0010061948560178,0.0010071485303342,0.0013026595115662,-0.0095257293432951,0.2135927295205713,-0.003907948732376,-0.0014485698193312,,,,,,,,
Qwen3-8B,44,benign,unconstrained,5,4096000,0.4915327727794647,-0.0242386609315872,-0.0161137580871582,-2.1559765338897705,-2.1317379474639893,2303,2.4918799124477204,12.083971589622491,577662,6.190531730651856,0.2222011387348175,0.7685489658266306,2.4948561072314623,819200.0,0.0001239395496668,0.0001239395496668,0.0001239395496668,-0.0008712069247849,-0.0008712069247849,1.0289264917373655,1.0289264917373655,1.0,0.0,0.0,0.5014041662216187,0.0176576301455497,0.0,0.0011320126941427,0.0011329663684591,0.0013026595115662,-0.0100623238831758,0.2184025883242486,0.0,-0.0005365945398807,,,,,,,,
Qwen3-8B,44,benign,unconstrained,6,4915200,0.4871906042098999,-0.025487245991826,-0.0221638679504394,-2.157978773117065,-2.13249135017395,2303,2.488415976140676,12.042185894974004,577662,6.608989715576172,0.2372211366891861,0.7687190033495426,2.4898037889323312,819200.0,0.0004814449930563,0.0004814449930563,0.0004814449930563,-0.0033777172211557,-0.0033777172211557,0.9694435000419616,0.9694435000419616,1.0,0.0,0.0,0.4993410408496856,0.0179605185985565,0.0,0.0012286261189728,0.0012295797932893,-0.0030395090579986,-0.0113109089434146,0.2218665246312929,-0.0043421685695648,-0.0012485850602388,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,1,819200,0.506730318069458,0.0131365060806274,0.0099580287933349,-2.071262121200561,-2.0843985080718994,2303,2.1227934650522973,8.354442765189425,109575,4.766653060913086,0.1710928529500961,0.7721591664105654,1.966483462511824,819200.0,-0.0422949753701686,-0.091325007379055,-0.091325007379055,0.0691460445523262,0.1696085631847381,5.414932727813721,4.766653060913086,0.8802793025970459,2.5691473484039307,0.357308566570282,0.357308566570282,0.0490300357341766,0.0,0.0012464729370549,0.0012474266113713,0.0165002048015595,0.0273128431290387,0.1382195815152291,0.0165002048015595,0.0273128431290387,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,2,1638400,0.5210594534873962,0.0403832159936428,0.026484727859497,-1.979145646095276,-2.01952862739563,2303,2.046133972766762,7.737928164520998,109575,6.282465934753418,0.2255009859800338,0.7297915641218424,1.9328001878321808,819200.0,0.002167867263779,-0.0358792766928672,-0.0358792766928672,-0.0058384309522807,0.1349388808012008,3.317763090133667,2.3758304119110107,0.7160940766334534,2.3158111572265625,0.4921366572380066,0.4921366572380066,0.0380471423268318,0.0,0.0007780893356539,0.0007790430099703,0.0308293402194977,0.0545595530420541,0.2148790738007644,0.0143291354179382,0.0272467099130154,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,3,2457600,0.5314806699752808,0.059138361364603,0.0433821678161621,-2.228961706161499,-2.288099765777588,2303,2.331875311372597,10.297233957684966,109575,7.522603034973144,0.2700141072273254,0.7139739562571049,1.9231715807518048,819200.0,0.0316791497170925,-0.0368452109396457,-0.0368452109396457,-0.0587302967905998,0.0944724157452583,2.7177770137786865,1.9650723934173584,0.7230440378189087,1.877445697784424,0.5134968161582947,0.5134968161582947,0.0685243606567382,0.0,0.0014291305560618,0.0014300842303782,0.0412505567073822,0.0733146984130143,-0.0708622648050707,0.0104212164878845,0.0187551453709602,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,4,3276800,0.5366912484169006,0.0647947564721107,0.060281753540039,-1.9592196941375728,-2.0240142345428467,2303,2.103469226583889,8.194549405298677,109575,8.225079536437988,0.2952286005020141,0.6992921368777751,1.9227850896639576,819200.0,0.0291467234492301,-0.0327151119709014,-0.0327151119709014,-0.0643017217516899,0.1124625653028488,2.3456263542175293,1.50533127784729,0.6417608857154846,1.7988721132278442,0.5450472235679626,0.5450472235679626,0.061861827969551,0.0,0.0014352861326187,0.0014362398069351,0.0464611351490021,0.078971093520522,0.1575438199836374,0.0052105784416198,0.0056563951075077,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,5,4096000,0.5727311968803406,0.1975596696138382,0.1606655120849609,-2.8442277908325195,-3.041787385940552,2303,3.2926068425771446,26.912930062135988,109575,8.917036056518555,0.3200654685497284,0.692901765331626,1.912781244697544,819200.0,0.0655266270041465,-0.0328755006194114,-0.0328755006194114,-0.088149294257164,0.0695129185914993,2.233532190322876,1.4210196733474731,0.6362208127975464,1.7231855392456057,0.5755420327186584,0.5755420327186584,0.098402127623558,0.0,0.0022577606141567,0.0022587142884731,0.082501083612442,0.2117360066622495,-1.0315937960096182,0.0360399484634399,0.1327649131417275,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,6,4915200,0.5123751759529114,0.0281906891614198,0.0199865102767944,-1.9294527769088743,-1.9576435089111328,2303,1.978735496943981,7.233590302539459,109575,9.490555763244627,0.3406512141227722,0.6688419745117425,1.9209605962970813,819200.0,-0.0081663681194186,-0.0828654989600181,-0.0828654989600181,0.0093924831598997,0.1402493715286255,2.226681470870972,1.5131514072418213,0.6795545220375061,1.6335493326187134,0.5036346912384033,0.5036346912384033,0.0746991336345672,0.0,0.0026595646049827,0.0026605182792991,0.0221450626850128,0.0423670262098311,0.2822775496235454,-0.0603560209274292,-0.1693689804524183,,,,,,,,
Qwen3-8B,44,conflict,global_projection,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,conflict,global_projection,1,819200,0.4954407215118408,-0.0172738321125507,-0.0088444948196411,-1.9183075428009035,-1.9010334014892576,2303,1.9395620575055608,6.955704105103656,109575,5.414932727813721,0.1943620145320892,0.7721591664105654,1.966483462511824,819200.0,-0.0422949753701686,-0.0422949753701686,-0.0422949753701686,0.0691460445523262,0.0691460445523262,5.414932727813721,5.414932727813721,1.0,0.0,0.0,0.357308566570282,0.0490300357341766,0.0,0.0013052439317107,0.0013061976060271,0.0052106082439423,-0.0030974950641394,0.3214509890619657,0.0052106082439423,-0.0030974950641394,,,,,,,,
Qwen3-8B,44,conflict,global_projection,2,1638400,0.4954407215118408,-0.0162405017763376,-0.0127949714660644,-1.900634407997132,-1.88439416885376,2303,1.922956853227313,6.841156889519862,109575,7.190526008605957,0.2580946385860443,0.7653555971384048,1.919695195608365,819200.0,-0.0041626580059528,-0.0041626580059528,-0.0041626580059528,0.006289267912507,0.006289267912507,2.620084047317505,2.620084047317505,1.0,0.0,0.0,0.4687869846820831,0.0579401180148124,0.0,0.001859207637608,0.0018601613119244,0.0052106082439423,-0.0020641647279262,0.3380561933402135,0.0,0.0010333303362131,,,,,,,,
Qwen3-8B,44,conflict,global_projection,3,2457600,0.4932696223258972,-0.0170365739613771,-0.0097320079803466,-1.8928136825561523,-1.875777006149292,2303,1.9126888316052435,6.771271150812942,109575,8.491743087768555,0.3048001527786255,0.7630379740148783,1.907664902855322,819200.0,-0.0016890480183064,-0.0016890480183064,-0.0016890480183064,0.002458285074681,0.002458285074681,2.1592793464660645,2.1592793464660645,1.0,0.0,0.0,0.4857802093029022,0.0594285316765308,0.0,0.0023670946247875,0.0023680482991039,0.0030395090579987,-0.0028602369129657,0.3483242149622829,-0.0021710991859436,-0.0007960721850394,,,,,,,,
Qwen3-8B,44,conflict,global_projection,4,3276800,0.4932696223258972,-0.0182145107537508,-0.0123642683029174,-1.890281319618225,-1.872066855430603,2303,1.9058896015366544,6.725387882613515,109575,9.59506893157959,0.3444025814533233,0.7636319453269244,1.898982555437688,819200.0,-0.0012761759571731,-0.0012761759571731,-0.0012761759571731,0.0016063885996118,0.0016063885996118,1.919658899307251,1.919658899307251,1.0,0.0,0.0,0.4922222793102264,0.0654393285512924,0.0,0.0031387833878397,0.0031397370621562,0.0030395090579987,-0.0040381737053395,0.355123445030872,0.0,-0.0011779367923737,,,,,,,,
Qwen3-8B,44,conflict,global_projection,5,4096000,0.4958749413490295,-0.0177813954651355,-0.0048720836639404,-1.8881011009216309,-1.8703198432922363,2303,1.9019467438113165,6.698922843272796,109575,10.481889724731444,0.3762338757514953,0.7642576298862696,1.890674919619487,819200.0,-0.0003294961061328,-0.0003294961061328,-0.0003294961061328,0.0003678840585052,0.0003678840585052,1.7229410409927368,1.7229410409927368,1.0,0.0,0.0,0.4951009154319763,0.0688222497701644,0.0,0.0039748162962496,0.003975769970566,0.0056448280811309,-0.0036050584167242,0.35906630275621,0.0026053190231322,0.0004331152886152,,,,,,,,
Qwen3-8B,44,conflict,global_projection,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.0043421685695648,-0.0046744178980589,0.3615565103943856,-0.0013026595115661,-0.0010693594813347,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,1,819200,0.4954407215118408,-0.0172738321125507,-0.0088444948196411,-1.9183075428009035,-1.9010334014892576,2303,1.9395620575055608,6.955704105103656,109575,5.414932727813721,0.1943620145320892,0.7721591664105654,1.966483462511824,819200.0,-0.0422949753701686,-0.0422949753701686,-0.0422949753701686,0.0691460445523262,0.0691460445523262,5.414932727813721,5.414932727813721,1.0,0.0,0.0,0.357308566570282,0.0490300357341766,0.0,0.0013052439317107,0.0013061976060271,0.0052106082439423,-0.0030974950641394,0.3214509890619657,0.0052106082439423,-0.0030974950641394,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,2,1638400,0.4954407215118408,-0.0162405017763376,-0.0127949714660644,-1.900634407997132,-1.88439416885376,2303,1.922956853227313,6.841156889519862,109575,7.190526008605957,0.2580946385860443,0.7653555971384048,1.919695195608365,819200.0,-0.0041626580059528,-0.0041626580059528,-0.0041626580059528,0.006289267912507,0.006289267912507,2.620084047317505,2.620084047317505,1.0,0.0,0.0,0.4687869846820831,0.0579401180148124,0.0,0.001859207637608,0.0018601613119244,0.0052106082439423,-0.0020641647279262,0.3380561933402135,0.0,0.0010333303362131,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,3,2457600,0.4932696223258972,-0.0170365739613771,-0.0097320079803466,-1.8928136825561523,-1.875777006149292,2303,1.9126888316052435,6.771271150812942,109575,8.491743087768555,0.3048001527786255,0.7630379740148783,1.907664902855322,819200.0,-0.0016890480183064,-0.0016890480183064,-0.0016890480183064,0.002458285074681,0.002458285074681,2.1592793464660645,2.1592793464660645,1.0,0.0,0.0,0.4857802093029022,0.0594285316765308,0.0,0.0023670946247875,0.0023680482991039,0.0030395090579987,-0.0028602369129657,0.3483242149622829,-0.0021710991859436,-0.0007960721850394,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,4,3276800,0.4932696223258972,-0.0182145107537508,-0.0123642683029174,-1.890281319618225,-1.872066855430603,2303,1.9058896015366544,6.725387882613515,109575,9.59506893157959,0.3444025814533233,0.7636319453269244,1.898982555437688,819200.0,-0.0012761759571731,-0.0012761759571731,-0.0012761759571731,0.0016063885996118,0.0016063885996118,1.919658899307251,1.919658899307251,1.0,0.0,0.0,0.4922222793102264,0.0654393285512924,0.0,0.0031387833878397,0.0031397370621562,0.0030395090579987,-0.0040381737053395,0.355123445030872,0.0,-0.0011779367923737,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,5,4096000,0.4958749413490295,-0.0177813954651355,-0.0048720836639404,-1.8881011009216309,-1.8703198432922363,2303,1.9019467438113165,6.698922843272796,109575,10.481889724731444,0.3762338757514953,0.7642576298862696,1.890674919619487,819200.0,-0.0003294961061328,-0.0003294961061328,-0.0003294961061328,0.0003678840585052,0.0003678840585052,1.7229410409927368,1.7229410409927368,1.0,0.0,0.0,0.4951009154319763,0.0688222497701644,0.0,0.0039748162962496,0.003975769970566,0.0056448280811309,-0.0036050584167242,0.35906630275621,0.0026053190231322,0.0004331152886152,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.0043421685695648,-0.0046744178980589,0.3615565103943856,-0.0013026595115661,-0.0010693594813347,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,0,0,0.4906643331050873,-0.0139301596209406,-0.0139317512512207,-2.3083384037017822,-2.2944083213806152,2303,2.708396561335284,15.005196303340574,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,1,819200,0.497611790895462,-0.0072718299925327,-0.0037113428115844,-2.2495386600494385,-2.2422666549682617,2303,2.5867784505147475,13.286898180854523,577662,2.1329944133758545,0.0765274763107299,0.770182067155838,2.575757404840551,819200.0,-0.0173162724822759,-0.0568848066031932,-0.0568848066031932,0.0553357154130935,0.2372735291719436,2.784143447875977,2.1329944133758545,0.7661222815513611,1.7893545627593994,0.4599524736404419,0.4599524736404419,0.0395685359835624,0.0,0.0011791083961725,0.0011800620704889,0.0069474577903747,0.0066583296284079,0.1216181108205365,0.0069474577903747,0.0066583296284079,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,2,1638400,0.5136777758598328,0.0186118613928556,0.02229905128479,-2.1865789890289307,-2.205190896987915,2303,2.5488380146770515,12.792230758829277,577662,3.1429765224456787,0.1127635687589645,0.7435664062201977,2.5225830882435547,819200.0,0.0017128849867731,-0.0226980037987232,-0.0226980037987232,-0.0097221760079264,0.176906868815422,2.065823554992676,1.504428148269653,0.7282462120056152,1.415740966796875,0.4856439232826233,0.4856439232826233,0.0244108885526657,0.0,0.0005687974626198,0.0005697511369362,0.0230134427547454,0.0325420210137962,0.1595585466582325,0.0160659849643707,0.0258836913853882,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,3,2457600,0.521493673324585,0.0380037948489189,0.0348374843597412,-2.249420642852783,-2.287424325942993,2303,2.531435143207122,12.57153514973922,577662,4.171391487121582,0.1496609896421432,0.7271572264283895,2.4986449790390908,819200.0,0.0063737574964761,-0.0155467316508293,-0.0155467316508293,-0.0457041934132576,0.149222046136856,1.8262003660202024,1.3643163442611694,0.7470791935920715,1.2139393091201782,0.483847826719284,0.483847826719284,0.0219204872846603,0.0,0.0007095386390574,0.0007104923133738,0.0308293402194976,0.0519339544698595,0.1769614181281622,0.0078158974647521,0.0193919334560633,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,4,3276800,0.5293095707893372,0.053506065160036,0.0462958812713623,-2.2630391120910645,-2.316545248031616,2303,2.5224345024777683,12.45889097377446,577662,4.939035892486572,0.177202507853508,0.7120504616945982,2.4948028363127377,819200.0,0.0089858015999197,-0.0132956122979521,-0.0132956122979521,-0.0657879710197448,0.1339902728796005,1.545103669166565,1.12248957157135,0.7264817357063293,1.061773419380188,0.4987589716911316,0.4987589716911316,0.0222814120352268,0.0,0.0007526051485911,0.0007535588229075,0.0386452376842498,0.0674362247809765,0.1859620588575157,0.0078158974647521,0.015502270311117,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,5,4096000,0.542770266532898,0.0751159489154815,0.063509464263916,-2.3707337379455566,-2.445849657058716,2303,2.516669304251989,12.387269651573217,577662,5.533249378204346,0.1985216736793518,0.6987849376350641,2.5020052837205005,819200.0,0.0128761827945709,-0.0130203580483794,-0.0130203580483794,-0.0900915116071701,0.1303094774484634,1.3478903770446775,0.942319631576538,0.6991070508956909,0.9637645483016968,0.5110422372817993,0.5110422372817993,0.0258965417742729,0.0,0.0009825471788644,0.0009835008531808,0.0521059334278106,0.0890461085364221,0.1917272570832948,0.0134606957435607,0.0216098837554455,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,6,4915200,0.5471124649047852,0.0880579426884651,0.0729315280914306,-2.428023099899292,-2.5160810947418213,2303,2.511540538019529,12.32390088198026,577662,6.015342712402344,0.2158181965351104,0.6849046759307384,2.490751426671049,819200.0,0.0151133686304092,-0.0152415251359343,-0.0152415251359343,-0.0939635336399078,0.1359027028083801,1.2081499099731443,0.8424017429351807,0.6972659230232239,0.8660169839859009,0.5173304080963135,0.5173304080963135,0.0303548946976661,0.0,0.0012425552122294,0.0012435088865458,0.0564481317996978,0.1019881023094057,0.196856023315755,0.0043421983718872,0.0129419937729836,,,,,,,,
