id,model,seed,regime,condition,phase,checkpoint_kind,generated_length_chars,generated_empty,judge_input_at_limit,judge_generated,judge_chosen,judge_rejected,judge_chosen_input_at_limit,judge_rejected_input_at_limit,judge_reference_correct,judge_reference_tie,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen
test:1638,Qwen3-8B,47,benign,norm_matched,6,final,42,0.0,0.0,0.022728461772203445,0.028568774461746216,0.025720244273543358,0.0,0.0,1.0,0.0,0.0,-0.0029917825013399124,-0.00584031268954277
test:481,Qwen3-8B,47,benign,norm_matched,6,final,35,0.0,0.0,0.010547981597483158,0.030039548873901367,0.036054398864507675,0.0,0.0,0.0,0.0,0.0,-0.025506417267024517,-0.01949156727641821
test:640,Qwen3-8B,47,benign,norm_matched,6,final,33,0.0,0.0,0.015140400268137455,0.03218264877796173,0.02387271448969841,0.0,0.0,1.0,0.0,0.0,-0.008732314221560955,-0.017042248509824276
test:903,Qwen3-8B,47,benign,norm_matched,6,final,27,0.0,0.0,0.04481342062354088,0.026822740212082863,0.03154570981860161,0.0,0.0,0.0,0.0,1.0,0.01326771080493927,0.017990680411458015
test:466,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.03759812191128731,0.03662761300802231,0.03060600347816944,0.0,0.0,1.0,0.0,1.0,0.0069921184331178665,0.0009705089032649994
test:787,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.044221170246601105,0.03477362170815468,0.022873124107718468,0.0,0.0,1.0,0.0,1.0,0.021348046138882637,0.009447548538446426
test:63,Qwen3-8B,47,benign,norm_matched,6,final,48,0.0,0.0,0.02006535977125168,0.047407366335392,0.02268475852906704,0.0,0.0,1.0,0.0,0.0,-0.002619398757815361,-0.02734200656414032
test:1639,Qwen3-8B,47,benign,norm_matched,6,final,13,0.0,0.0,0.022106043994426727,0.012345847673714161,0.01274794526398182,0.0,0.0,0.0,0.0,1.0,0.009358098730444908,0.009760196320712566
test:2265,Qwen3-8B,47,benign,norm_matched,6,final,68,0.0,0.0,0.004831064026802778,0.018142802640795708,0.02050267904996872,0.0,0.0,0.0,0.0,0.0,-0.01567161502316594,-0.01331173861399293
test:1745,Qwen3-8B,47,benign,norm_matched,6,final,54,0.0,0.0,0.03398893028497696,0.036397114396095276,0.036690980195999146,0.0,0.0,0.0,0.0,0.0,-0.0027020499110221863,-0.0024081841111183167
test:9,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.033177558332681656,0.08137275278568268,0.06592001020908356,0.0,0.0,1.0,0.0,0.0,-0.0327424518764019,-0.04819519445300102
test:1279,Qwen3-8B,47,benign,norm_matched,6,final,17,0.0,0.0,0.023861393332481384,0.03613991662859917,0.03790043666958809,0.0,0.0,0.0,0.0,0.0,-0.014039043337106705,-0.012278523296117783
test:576,Qwen3-8B,47,benign,norm_matched,6,final,50,0.0,0.0,0.051937028765678406,0.057423077523708344,0.04822539538145065,0.0,0.0,1.0,0.0,1.0,0.0037116333842277527,-0.005486048758029938
test:2207,Qwen3-8B,47,benign,norm_matched,6,final,54,0.0,0.0,0.022453607991337776,0.04054011404514313,0.038929570466279984,0.0,0.0,1.0,0.0,0.0,-0.016475962474942207,-0.01808650605380535
test:2168,Qwen3-8B,47,benign,norm_matched,6,final,27,0.0,0.0,0.05376152694225311,0.049067962914705276,0.02239176258444786,0.0,0.0,1.0,0.0,1.0,0.03136976435780525,0.004693564027547836
test:805,Qwen3-8B,47,benign,norm_matched,6,final,65,0.0,0.0,0.06810995191335678,0.07015776634216309,0.03743727505207062,0.0,0.0,1.0,0.0,1.0,0.030672676861286163,-0.002047814428806305
test:1197,Qwen3-8B,47,benign,norm_matched,6,final,37,0.0,0.0,0.02810276299715042,0.023731593042612076,0.021593812853097916,0.0,0.0,1.0,0.0,1.0,0.0065089501440525055,0.004371169954538345
test:364,Qwen3-8B,47,benign,norm_matched,6,final,33,0.0,0.0,0.048590291291475296,0.031096089631319046,0.04715454950928688,0.0,0.0,0.0,0.0,1.0,0.0014357417821884155,0.01749420166015625
test:1644,Qwen3-8B,47,benign,norm_matched,6,final,66,0.0,0.0,0.036038532853126526,0.03148322552442551,0.03970971331000328,0.0,0.0,0.0,0.0,0.0,-0.0036711804568767548,0.004555307328701019
test:91,Qwen3-8B,47,benign,norm_matched,6,final,51,0.0,0.0,0.033918533474206924,0.04608168452978134,0.061679743230342865,0.0,0.0,0.0,0.0,0.0,-0.02776120975613594,-0.012163151055574417
test:328,Qwen3-8B,47,benign,norm_matched,6,final,55,0.0,0.0,0.021794937551021576,0.03176862373948097,0.02254372276365757,0.0,0.0,1.0,0.0,0.0,-0.000748785212635994,-0.009973686188459396
test:205,Qwen3-8B,47,benign,norm_matched,6,final,34,0.0,0.0,0.05077790096402168,0.045384448021650314,0.03670845180749893,0.0,0.0,1.0,0.0,1.0,0.01406944915652275,0.005393452942371368
test:1797,Qwen3-8B,47,benign,norm_matched,6,final,54,0.0,0.0,0.015916969627141953,0.026317769661545753,0.02208745665848255,0.0,0.0,1.0,0.0,0.0,-0.006170487031340599,-0.010400800034403801
test:1072,Qwen3-8B,47,benign,norm_matched,6,final,50,0.0,0.0,0.031115904450416565,0.041201069951057434,0.01803530752658844,0.0,0.0,1.0,0.0,1.0,0.013080596923828125,-0.01008516550064087
test:1445,Qwen3-8B,47,benign,norm_matched,6,final,25,0.0,0.0,0.05865415185689926,0.07220671325922012,0.06581086665391922,0.0,0.0,1.0,0.0,0.0,-0.0071567147970199585,-0.013552561402320862
test:630,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.0772734060883522,0.04052482172846794,0.03396992012858391,0.0,0.0,1.0,0.0,1.0,0.043303485959768295,0.03674858435988426
test:1252,Qwen3-8B,47,benign,norm_matched,6,final,36,0.0,0.0,0.030787523835897446,0.024492505937814713,0.039362430572509766,0.0,0.0,0.0,0.0,0.0,-0.00857490673661232,0.006295017898082733
test:1721,Qwen3-8B,47,benign,norm_matched,6,final,64,0.0,0.0,0.018571985885500908,0.02210959792137146,0.020747873932123184,0.0,0.0,1.0,0.0,0.0,-0.0021758880466222763,-0.003537612035870552
test:236,Qwen3-8B,47,benign,norm_matched,6,final,59,0.0,0.0,0.06541451066732407,0.05651416257023811,0.05529411882162094,0.0,0.0,1.0,0.0,1.0,0.010120391845703125,0.008900348097085953
test:612,Qwen3-8B,47,benign,norm_matched,6,final,49,0.0,0.0,0.01908074878156185,0.023135440424084663,0.025180598720908165,0.0,0.0,0.0,0.0,0.0,-0.0060998499393463135,-0.004054691642522812
test:354,Qwen3-8B,47,benign,norm_matched,6,final,36,0.0,0.0,0.04322373867034912,0.05962434783577919,0.04777444154024124,0.0,0.0,1.0,0.0,0.0,-0.00455070286989212,-0.01640060916543007
test:2047,Qwen3-8B,47,benign,norm_matched,6,final,83,0.0,0.0,0.04905826598405838,0.03559940308332443,0.029182162135839462,0.0,0.0,1.0,0.0,1.0,0.019876103848218918,0.013458862900733948
test:1687,Qwen3-8B,47,benign,norm_matched,6,final,51,0.0,0.0,0.021053636446595192,0.02209591306746006,0.023016884922981262,0.0,0.0,0.0,0.0,0.0,-0.0019632484763860703,-0.0010422766208648682
test:1787,Qwen3-8B,47,benign,norm_matched,6,final,67,0.0,0.0,0.022314179688692093,0.03150687366724014,0.040028899908065796,0.0,0.0,0.0,0.0,0.0,-0.017714720219373703,-0.00919269397854805
test:896,Qwen3-8B,47,benign,norm_matched,6,final,70,0.0,0.0,0.05167520046234131,0.04505109041929245,0.07029420137405396,0.0,0.0,0.0,0.0,0.0,-0.018619000911712646,0.006624110043048859
test:1282,Qwen3-8B,47,benign,norm_matched,6,final,37,0.0,0.0,0.0257045216858387,0.032222773879766464,0.027866756543517113,0.0,0.0,1.0,0.0,0.0,-0.0021622348576784134,-0.006518252193927765
test:1036,Qwen3-8B,47,benign,norm_matched,6,final,53,0.0,0.0,0.016993233934044838,0.017479710280895233,0.015866074711084366,0.0,0.0,1.0,0.0,1.0,0.001127159222960472,-0.0004864763468503952
test:2230,Qwen3-8B,47,benign,norm_matched,6,final,65,0.0,0.0,0.04824752360582352,0.041089288890361786,0.046100202947854996,0.0,0.0,0.0,0.0,1.0,0.002147320657968521,0.007158234715461731
test:376,Qwen3-8B,47,benign,norm_matched,6,final,95,0.0,0.0,0.04948580265045166,0.05307251587510109,0.04932393878698349,0.0,0.0,1.0,0.0,1.0,0.00016186386346817017,-0.0035867132246494293
test:1544,Qwen3-8B,47,benign,norm_matched,6,final,36,0.0,0.0,0.025721218436956406,0.030310029163956642,0.027767017483711243,0.0,0.0,1.0,0.0,0.0,-0.002045799046754837,-0.0045888107270002365
test:863,Qwen3-8B,47,benign,norm_matched,6,final,65,0.0,0.0,0.027109108865261078,0.04058244824409485,0.039898648858070374,0.0,0.0,1.0,0.0,0.0,-0.012789539992809296,-0.01347333937883377
test:2292,Qwen3-8B,47,benign,norm_matched,6,final,79,0.0,0.0,0.017329899594187737,0.010466779582202435,0.01677709072828293,0.0,0.0,0.0,0.0,1.0,0.000552808865904808,0.006863120011985302
test:392,Qwen3-8B,47,benign,norm_matched,6,final,16,0.0,0.0,0.04201604053378105,0.02213100716471672,0.028466351330280304,0.0,0.0,0.0,0.0,1.0,0.013549689203500748,0.01988503336906433
test:1675,Qwen3-8B,47,benign,norm_matched,6,final,36,0.0,0.0,0.020098499953746796,0.023272579535841942,0.021734239533543587,0.0,0.0,1.0,0.0,0.0,-0.001635739579796791,-0.003174079582095146
test:1718,Qwen3-8B,47,benign,norm_matched,6,final,4,0.0,0.0,0.04445268586277962,0.042125359177589417,0.04166904091835022,0.0,0.0,1.0,0.0,1.0,0.0027836449444293976,0.002327326685190201
test:1150,Qwen3-8B,47,benign,norm_matched,6,final,10,0.0,0.0,0.01776188798248768,0.014053578488528728,0.010610914789140224,0.0,0.0,1.0,0.0,1.0,0.007150973193347454,0.00370830949395895
test:1659,Qwen3-8B,47,benign,norm_matched,6,final,68,0.0,0.0,0.0193010400980711,0.01894564926624298,0.018922319635748863,0.0,0.0,1.0,0.0,1.0,0.0003787204623222351,0.00035539083182811737
test:1213,Qwen3-8B,47,benign,norm_matched,6,final,70,0.0,0.0,-0.0035519241355359554,0.04359908401966095,0.02489594556391239,0.0,0.0,1.0,0.0,0.0,-0.028447869699448347,-0.047151008155196905
test:1037,Qwen3-8B,47,benign,norm_matched,6,final,65,0.0,0.0,0.016678251326084137,0.02336476929485798,0.013749729841947556,0.0,0.0,1.0,0.0,1.0,0.0029285214841365814,-0.006686517968773842
test:1201,Qwen3-8B,47,benign,norm_matched,6,final,61,0.0,0.0,0.05831369385123253,0.04780704155564308,0.03591059148311615,0.0,0.0,1.0,0.0,1.0,0.02240310236811638,0.010506652295589447
test:1093,Qwen3-8B,47,benign,norm_matched,6,final,72,0.0,0.0,0.025668423622846603,0.04129748046398163,0.030604345723986626,0.0,0.0,1.0,0.0,0.0,-0.004935922101140022,-0.015629056841135025
test:37,Qwen3-8B,47,benign,norm_matched,6,final,80,0.0,0.0,0.0289890356361866,0.07070042192935944,0.040690869092941284,0.0,0.0,1.0,0.0,0.0,-0.011701833456754684,-0.041711386293172836
test:785,Qwen3-8B,47,benign,norm_matched,6,final,72,0.0,0.0,0.04213561490178108,0.042697418481111526,0.04079759865999222,0.0,0.0,1.0,0.0,1.0,0.0013380162417888641,-0.0005618035793304443
test:1842,Qwen3-8B,47,benign,norm_matched,6,final,80,0.0,0.0,0.034578558057546616,0.04115334525704384,0.03280927240848541,0.0,0.0,1.0,0.0,1.0,0.001769285649061203,-0.006574787199497223
test:1860,Qwen3-8B,47,benign,norm_matched,6,final,33,0.0,0.0,0.02362508699297905,0.019270537421107292,0.009800916537642479,0.0,0.0,1.0,0.0,1.0,0.01382417045533657,0.0043545495718717575
test:963,Qwen3-8B,47,benign,norm_matched,6,final,82,0.0,0.0,0.03590640798211098,0.06303268671035767,0.025236312299966812,0.0,0.0,1.0,0.0,1.0,0.010670095682144165,-0.02712627872824669
test:827,Qwen3-8B,47,benign,norm_matched,6,final,67,0.0,0.0,0.029456742107868195,0.028239857405424118,0.02743643708527088,0.0,0.0,1.0,0.0,1.0,0.002020305022597313,0.0012168847024440765
test:17,Qwen3-8B,47,benign,norm_matched,6,final,97,0.0,0.0,0.03439265489578247,0.031544994562864304,0.047630295157432556,0.0,0.0,0.0,0.0,0.0,-0.013237640261650085,0.002847660332918167
test:1937,Qwen3-8B,47,benign,norm_matched,6,final,59,0.0,0.0,0.04136936739087105,0.03694571182131767,0.03979525342583656,0.0,0.0,0.0,0.0,1.0,0.0015741139650344849,0.004423655569553375
test:765,Qwen3-8B,47,benign,norm_matched,6,final,29,0.0,0.0,0.07111142575740814,0.05672203004360199,0.048937827348709106,0.0,0.0,1.0,0.0,1.0,0.022173598408699036,0.014389395713806152
test:2008,Qwen3-8B,47,benign,norm_matched,6,final,50,0.0,0.0,0.035535991191864014,0.036794260144233704,0.04102177545428276,0.0,0.0,0.0,0.0,0.0,-0.005485784262418747,-0.00125826895236969
test:520,Qwen3-8B,47,benign,norm_matched,6,final,10,0.0,0.0,0.03721769154071808,0.04351745918393135,0.03401812165975571,0.0,0.0,1.0,0.0,1.0,0.003199569880962372,-0.006299767643213272
test:1124,Qwen3-8B,47,benign,norm_matched,6,final,74,0.0,0.0,0.006988197099417448,0.016539668664336205,0.015536499209702015,0.0,0.0,1.0,0.0,0.0,-0.008548302110284567,-0.009551471564918756
test:459,Qwen3-8B,47,benign,norm_matched,6,final,89,0.0,0.0,0.01880921795964241,0.030198542401194572,0.02923225238919258,0.0,0.0,1.0,0.0,0.0,-0.010423034429550171,-0.011389324441552162
test:177,Qwen3-8B,47,benign,norm_matched,6,final,95,0.0,0.0,0.017515946179628372,0.026380395516753197,0.024590233340859413,0.0,0.0,1.0,0.0,0.0,-0.007074287161231041,-0.008864449337124825
test:192,Qwen3-8B,47,benign,norm_matched,6,final,90,0.0,0.0,0.042570896446704865,0.03440627083182335,0.04298889636993408,0.0,0.0,0.0,0.0,0.0,-0.00041799992322921753,0.008164625614881516
test:2160,Qwen3-8B,47,benign,norm_matched,6,final,94,0.0,0.0,0.028347324579954147,0.03798448294401169,0.031420327723026276,0.0,0.0,1.0,0.0,0.0,-0.0030730031430721283,-0.009637158364057541
test:1617,Qwen3-8B,47,benign,norm_matched,6,final,64,0.0,0.0,0.022342456504702568,0.016930945217609406,0.012295149266719818,0.0,0.0,1.0,0.0,1.0,0.01004730723798275,0.0054115112870931625
test:100,Qwen3-8B,47,benign,norm_matched,6,final,33,0.0,0.0,0.0207196231931448,0.042587798088788986,0.037534233182668686,0.0,0.0,1.0,0.0,0.0,-0.016814609989523888,-0.021868174895644188
test:693,Qwen3-8B,47,benign,norm_matched,6,final,4,0.0,0.0,0.032632019370794296,0.03292861953377724,0.030070835724473,0.0,0.0,1.0,0.0,1.0,0.0025611836463212967,-0.0002966001629829407
test:195,Qwen3-8B,47,benign,norm_matched,6,final,13,0.0,0.0,0.01547953486442566,0.015635831281542778,0.01548827439546585,0.0,0.0,1.0,0.0,0.0,-8.73953104019165e-06,-0.00015629641711711884
test:114,Qwen3-8B,47,benign,norm_matched,6,final,89,0.0,0.0,0.03680514544248581,0.03163721412420273,0.031230786815285683,0.0,0.0,1.0,0.0,1.0,0.005574358627200127,0.005167931318283081
test:2205,Qwen3-8B,47,benign,norm_matched,6,final,85,0.0,0.0,0.015884999185800552,0.036767035722732544,0.040840502828359604,0.0,0.0,0.0,0.0,0.0,-0.02495550364255905,-0.02088203653693199
test:1380,Qwen3-8B,47,benign,norm_matched,6,final,39,0.0,0.0,0.054627254605293274,0.04202079400420189,0.04231655225157738,0.0,0.0,0.0,0.0,1.0,0.012310702353715897,0.012606460601091385
test:668,Qwen3-8B,47,benign,norm_matched,6,final,26,0.0,0.0,0.020091181620955467,0.024495305493474007,0.015869541093707085,0.0,0.0,1.0,0.0,1.0,0.004221640527248383,-0.004404123872518539
test:874,Qwen3-8B,47,benign,norm_matched,6,final,80,0.0,0.0,0.03727199509739876,0.05121135711669922,0.043307073414325714,0.0,0.0,1.0,0.0,0.0,-0.006035078316926956,-0.01393936201930046
test:1824,Qwen3-8B,47,benign,norm_matched,6,final,66,0.0,0.0,0.024665579199790955,0.030458109453320503,0.01124571356922388,0.0,0.0,1.0,0.0,1.0,0.013419865630567074,-0.005792530253529549
test:1248,Qwen3-8B,47,benign,norm_matched,6,final,33,0.0,0.0,0.07022591680288315,0.045304179191589355,0.0015171492705121636,0.0,0.0,1.0,0.0,1.0,0.06870876753237098,0.024921737611293793
test:714,Qwen3-8B,47,benign,norm_matched,6,final,83,0.0,0.0,0.04339942708611488,0.04728521406650543,0.03592139109969139,0.0,0.0,1.0,0.0,1.0,0.007478035986423492,-0.0038857869803905487
test:133,Qwen3-8B,47,benign,norm_matched,6,final,65,0.0,0.0,0.014693752862513065,0.01749473065137863,0.013299395330250263,0.0,0.0,1.0,0.0,1.0,0.0013943575322628021,-0.0028009777888655663
test:162,Qwen3-8B,47,benign,norm_matched,6,final,29,0.0,0.0,0.036188267171382904,0.038535457104444504,0.03981546312570572,0.0,0.0,0.0,0.0,0.0,-0.003627195954322815,-0.0023471899330615997
test:2079,Qwen3-8B,47,benign,norm_matched,6,final,40,0.0,0.0,0.012696389108896255,0.021732566878199577,0.019817078486084938,0.0,0.0,1.0,0.0,0.0,-0.0071206893771886826,-0.009036177769303322
test:1795,Qwen3-8B,47,benign,norm_matched,6,final,26,0.0,0.0,0.06881599873304367,0.03709864988923073,0.026917263865470886,0.0,0.0,1.0,0.0,1.0,0.041898734867572784,0.03171734884381294
test:1760,Qwen3-8B,47,benign,norm_matched,6,final,74,0.0,0.0,0.021008118987083435,0.01980210654437542,0.02094239741563797,0.0,0.0,0.0,0.0,1.0,6.572157144546509e-05,0.0012060124427080154
test:1424,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.036318376660346985,0.03208855912089348,0.023851264268159866,0.0,0.0,1.0,0.0,1.0,0.012467112392187119,0.0042298175394535065
test:62,Qwen3-8B,47,benign,norm_matched,6,final,64,0.0,0.0,0.041666463017463684,0.03568577021360397,0.018724555149674416,0.0,0.0,1.0,0.0,1.0,0.02294190786778927,0.005980692803859711
test:522,Qwen3-8B,47,benign,norm_matched,6,final,144,0.0,0.0,0.039346639066934586,0.05341830104589462,0.04647373780608177,0.0,0.0,1.0,0.0,0.0,-0.007127098739147186,-0.014071661978960037
test:1227,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.05149321258068085,0.04681151360273361,0.04481379687786102,0.0,0.0,1.0,0.0,1.0,0.006679415702819824,0.004681698977947235
test:397,Qwen3-8B,47,benign,norm_matched,6,final,94,0.0,0.0,0.017647508531808853,0.01863616146147251,0.015454663895070553,0.0,0.0,1.0,0.0,1.0,0.0021928446367383003,-0.0009886529296636581
test:374,Qwen3-8B,47,benign,norm_matched,6,final,37,0.0,0.0,0.03755277767777443,0.027998296543955803,0.03173096477985382,0.0,0.0,0.0,0.0,1.0,0.0058218128979206085,0.009554481133818626
test:1078,Qwen3-8B,47,benign,norm_matched,6,final,102,0.0,0.0,0.03306085243821144,0.029466120526194572,0.03451651334762573,0.0,0.0,0.0,0.0,0.0,-0.0014556609094142914,0.0035947319120168686
test:1664,Qwen3-8B,47,benign,norm_matched,6,final,16,0.0,0.0,0.04037409648299217,0.03640042245388031,0.029690224677324295,0.0,0.0,1.0,0.0,1.0,0.010683871805667877,0.003973674029111862
test:1818,Qwen3-8B,47,benign,norm_matched,6,final,123,0.0,0.0,0.02884986437857151,0.039484765380620956,0.03346621245145798,0.0,0.0,1.0,0.0,0.0,-0.004616348072886467,-0.010634901002049446
test:1246,Qwen3-8B,47,benign,norm_matched,6,final,46,0.0,0.0,0.06352531164884567,0.044632624834775925,0.050974033772945404,0.0,0.0,0.0,0.0,1.0,0.012551277875900269,0.018892686814069748
test:1887,Qwen3-8B,47,benign,norm_matched,6,final,40,0.0,0.0,0.017009492963552475,0.01646612584590912,0.019997280091047287,0.0,0.0,0.0,0.0,0.0,-0.002987787127494812,0.0005433671176433563
test:1623,Qwen3-8B,47,benign,norm_matched,6,final,76,0.0,0.0,0.04929284751415253,0.02869616448879242,0.031508032232522964,0.0,0.0,0.0,0.0,1.0,0.017784815281629562,0.020596683025360107
test:196,Qwen3-8B,47,benign,norm_matched,6,final,31,0.0,0.0,0.04597295820713043,0.04744129627943039,0.050325408577919006,0.0,0.0,0.0,0.0,0.0,-0.004352450370788574,-0.0014683380722999573
test:1899,Qwen3-8B,47,benign,norm_matched,6,final,27,0.0,0.0,0.025609878823161125,0.022008487954735756,0.021332111209630966,0.0,0.0,1.0,0.0,1.0,0.004277767613530159,0.0036013908684253693
test:1208,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.05455825477838516,0.033550016582012177,0.029105059802532196,0.0,0.0,1.0,0.0,1.0,0.025453194975852966,0.021008238196372986
test:1441,Qwen3-8B,47,benign,norm_matched,6,final,50,0.0,0.0,0.08098242431879044,0.05181339383125305,0.021747170016169548,0.0,0.0,1.0,0.0,1.0,0.05923525430262089,0.029169030487537384
test:1102,Qwen3-8B,47,benign,norm_matched,6,final,70,0.0,0.0,0.04282767325639725,0.04104384034872055,0.0398552305996418,0.0,0.0,1.0,0.0,1.0,0.0029724426567554474,0.0017838329076766968
test:76,Qwen3-8B,47,benign,norm_matched,6,final,119,0.0,0.0,0.01781892590224743,0.027228238061070442,0.016986127942800522,0.0,0.0,1.0,0.0,1.0,0.000832797959446907,-0.009409312158823013
test:1855,Qwen3-8B,47,benign,norm_matched,6,final,23,0.0,0.0,0.06574904173612595,0.035768069326877594,0.04020359367132187,0.0,0.0,0.0,0.0,1.0,0.025545448064804077,0.029980972409248352
test:1652,Qwen3-8B,47,benign,norm_matched,6,final,38,0.0,0.0,0.06383255869150162,0.04584162309765816,0.049088094383478165,0.0,0.0,0.0,0.0,1.0,0.014744464308023453,0.01799093559384346
test:355,Qwen3-8B,47,benign,norm_matched,6,final,67,0.0,0.0,0.023418251425027847,0.020613476634025574,0.019033605232834816,0.0,0.0,1.0,0.0,1.0,0.004384646192193031,0.0028047747910022736
test:2144,Qwen3-8B,47,benign,norm_matched,6,final,135,0.0,0.0,0.013022016733884811,0.031340133398771286,0.019333908334374428,0.0,0.0,1.0,0.0,0.0,-0.006311891600489616,-0.018318116664886475
test:210,Qwen3-8B,47,benign,norm_matched,6,final,126,0.0,0.0,0.007671453524380922,0.02434711530804634,0.023544324561953545,0.0,0.0,1.0,0.0,0.0,-0.015872871037572622,-0.01667566178366542
test:1713,Qwen3-8B,47,benign,norm_matched,6,final,104,0.0,0.0,0.019196556881070137,0.02339143492281437,0.0362585186958313,0.0,0.0,0.0,0.0,0.0,-0.017061961814761162,-0.004194878041744232
test:1574,Qwen3-8B,47,benign,norm_matched,6,final,133,0.0,0.0,0.03846658766269684,0.027601858600974083,0.04280906170606613,0.0,0.0,0.0,0.0,0.0,-0.004342474043369293,0.010864729061722755
test:1488,Qwen3-8B,47,benign,norm_matched,6,final,134,0.0,0.0,0.009577237069606781,0.020287062972784042,0.02763660065829754,0.0,0.0,0.0,0.0,0.0,-0.018059363588690758,-0.010709825903177261
test:1868,Qwen3-8B,47,benign,norm_matched,6,final,21,0.0,0.0,0.01794436201453209,0.021604401990771294,0.02594667673110962,0.0,0.0,0.0,0.0,0.0,-0.00800231471657753,-0.0036600399762392044
