model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change
Qwen3-14B,43,conflict,global_projection,6,4915200,0.4967433512210846,-0.0193755123764276,-0.005706787109375,-1.870698928833008,-1.851323246955872,2303,1.8753334832545043,6.522994066946376,109575,12.755362510681152,0.4339801371097564,0.7610063544288278,1.8602198106766443,819200.0,-2.3368600523099303e-05,-2.3368600523099303e-05,-2.3368600523099303e-05,2.1398756871349175e-05,2.1398756871349175e-05,1.9158761501312256,1.9158761501312256,1.0,0.0,0.0,0.4977699220180511,0.0834930017590522,0.0,0.0049629183486104,0.004963959812585,0.002605289220809992,0.00036490708589550017,0.39300837856869775,0.002171069383621216,-0.0007555577903985977
Qwen3-14B,43,conflict,unconstrained,6,4915200,0.4928354322910309,-0.0195067916065454,-0.0112693309783935,-1.8707523345947263,-1.8512452840805051,2303,1.8749534447835563,6.520515549251041,109575,12.76148509979248,0.4341884553432464,0.7612490687519312,1.86016990040167,819200.0,0.0001097534550353,0.0001097534550353,0.0001097534550353,-0.0001005101585178,-0.0001005101585178,1.9060618877410889,1.9060618877410889,1.0,0.0,0.0,0.5000683665275574,0.0841123089194297,0.0,0.0050129937008023,0.0050140350786023,-0.001302629709243719,0.00023362785577769885,0.3933884170396458,-0.001302629709243719,-0.0005424767732619996
Qwen3-14B,44,benign,coordinate_mortality,6,4915200,0.5857576727867126,0.1976540237665176,0.16520357131958,-3.619257926940918,-3.8169124126434326,2303,2.418692205234473,11.231161651794237,577662,6.803216934204102,0.231421872973442,0.6760523337870836,2.412983569377102,819200.0,0.0199226923286914,-0.0271799825131893,-0.0271799825131893,-0.0652344971895217,0.1267098039388656,1.4869465827941897,1.044392228126526,0.702373743057251,1.0584211349487305,0.5075492858886719,0.5075492858886719,0.0471026748418808,0.0,0.0020099731627851,0.0020109268371015,0.09335646033287054,0.21991952694952482,0.18193118202123415,0.027789831161499023,0.08883850276470182
Qwen3-14B,44,benign,global_projection,6,4915200,0.4906643331050873,-0.0205546095967292,-0.014777660369873,-2.1526010036468506,-2.132046699523926,2303,2.392395003259773,10.939663121736256,577662,7.791650772094727,0.2650449872016907,0.7670444836094975,2.395096514734032,819200.0,0.0004689178895205,-7.275957614183426e-11,-5.0931703299283975e-11,-0.002421660348773,2.6303040301378644e-10,1.1527947187423706,1.1527912616729736,0.9999970197677612,0.0027916776016354,0.0,0.5029241442680359,0.0238127335906028,1.0,0.0015551778487861,0.0015561315231025,-0.0017368793487548273,0.001710893586278,0.20822838399593424,-0.0017368793487548273,-0.0010960120707749973
Qwen3-14B,44,benign,unconstrained,6,4915200,0.4880590438842773,-0.0211187209933996,-0.0161938667297363,-2.1534533500671387,-2.1323344707489014,2303,2.392425079711811,10.939992152937473,577662,7.791691780090332,0.2650463581085205,0.7670444836094975,2.395096514734032,819200.0,0.0004689178895205,0.0004689178895205,0.0004689178895205,-0.002421660348773,-0.002421660348773,1.1527947187423706,1.1527947187423706,1.0,0.0,0.0,0.5029241442680359,0.0238127335906028,0.0,0.0015550801763311,0.0015560338506475,-0.004342168569564819,0.0011467821896075994,0.208198307543896,-0.004342168569564819,-0.0016601234674453978
Qwen3-14B,44,conflict,coordinate_mortality,6,4915200,0.5201910138130188,0.0277169961482286,0.0325254201889038,-1.8734153509140012,-1.9011322259902956,2303,1.9364739341309372,6.93425716511214,109575,10.894405364990234,0.370589941740036,0.6830166756547987,1.9032266145631729,819200.0,-0.0698958933353424,-0.1778301149606704,-0.1778301149606704,0.0399847440421581,0.1390848159790039,2.4232630729675293,1.7724288702011108,0.7314223647117615,1.6524827480316162,0.4715736806392669,0.4715736806392669,0.107934221625328,0.0,0.0048970887437462,0.0048983080861262,0.02778980135917669,0.0499824993312358,0.3302285403844134,-0.05818498134613037,-0.1910572480410338
Qwen3-14B,44,conflict,global_projection,6,4915200,0.4967433512210846,-0.0214085895568132,-0.004417061805725,-1.873493313789368,-1.852084398269653,2303,1.8745855331333865,6.518117016866415,109575,12.811896324157717,0.4358163475990295,0.76174330689013,1.8608027310442408,819200.0,-0.0001978149521164,-0.0001978149521164,-0.0001978149521164,0.0001726288755889,0.0001726288755889,1.9419950246810915,1.9419950246810915,1.0,0.0,0.0,0.502813994884491,0.087521344423294,0.0,0.0051217111758887,0.0051228039886837,0.004342138767242487,0.0008569136261940002,0.39211694138196407,0.0030395090579987127,-0.0024567898362874985
Qwen3-14B,44,conflict,unconstrained,6,4915200,0.4958749413490295,-0.0216297283768653,-0.0046504735946655,-1.873674988746643,-1.8520454168319704,2303,1.8744973457574896,6.517542226575906,109575,12.813010215759276,0.4358542263507843,0.7619184001162648,1.8608586722624023,819200.0,-0.0003412882215343,-0.0003412882215343,-0.0003412882215343,0.0002956535317935,0.0002956535317935,1.9424378871917725,1.9424378871917725,1.0,0.0,0.0,0.5032472610473633,0.0879727527499198,0.0,0.0051578795537352,0.0051589804295417,0.003473728895187378,0.0006357748061418984,0.39220512875786095,-0.0004342198371887207,-0.002507563680410302
Qwen3-8B,42,benign,coordinate_mortality,6,4915200,0.5488492846488953,0.0945229828357696,0.0782890319824218,-2.486201524734497,-2.580724239349365,2303,2.5115581010716475,12.32411732919448,577662,6.127286911010742,0.219881534576416,0.6828559996932745,2.4855054914054926,819200.0,0.0152343967929482,-0.0152033194899559,-0.0152033194899559,-0.0914778411388397,0.1290113627910614,1.2199349403381348,0.8632523417472839,0.7076216340065002,0.8619958162307739,0.512194812297821,0.512194812297821,0.0304377172142267,0.0,0.0012632099678739,0.0012641636421903,0.05905339121818548,0.1082665743306278,0.19642374975818466,0.008250057697296143,0.0167740136384964
Qwen3-8B,42,benign,global_projection,6,4915200,0.4906643331050873,-0.0210605058819055,-0.0186110734939575,-2.1367204189300537,-2.1156599521636963,2303,2.487981009547971,12.036949085407722,577662,6.601690769195557,0.236905813217163,0.7643505921959877,2.4706359201166195,819200.0,0.0007269873749464,2.9103830456733704e-11,3.637978807091713e-11,-0.0054893959313631,-2.7470362096160267e-10,0.9777180552482604,0.9777032732963562,0.999984860420227,0.0053670816123485,0.0,0.4999262690544128,0.0166693106293678,1.0,0.0011307446984574,0.0011316983727738,0.0008684396743774969,-0.0073169143870472995,0.22000084128186126,-0.0008684396743774414,-0.0014631021767855003
Qwen3-8B,42,benign,unconstrained,6,4915200,0.4902301132678985,-0.0240915101021528,-0.0149877071380615,-2.143256187438965,-2.11916446685791,2303,2.487993218650136,12.037096046645994,577662,6.605071067810059,0.237027108669281,0.7670850555598736,2.4706540194700937,819200.0,0.0004059782950207,0.0004059782950207,0.0004059782950207,-0.0029062670655548,-0.0029062670655548,0.9761887192726136,0.9761887192726136,1.0,0.0,0.0,0.4993346929550171,0.017336681485176,0.0,0.0011729365214705,0.0011738901957869,0.0004342198371887207,-0.0103479186072946,0.219988632179696,-0.0017368793487548828,-0.0020081009715796003
Qwen3-8B,42,conflict,coordinate_mortality,6,4915200,0.5358228087425232,0.0706182047724723,0.0570049285888671,-2.166577100753784,-2.2371952533721924,2303,2.2839642343732174,9.815514384697114,109575,9.565267562866213,0.3432556092739105,0.7081577310711146,1.9048016592438215,819200.0,0.0300376862287521,-0.0553256422281265,-0.0553256422281265,-0.039618857204914,0.1079279854893684,2.0856587886810303,1.4101688861846924,0.6761263608932495,1.536683440208435,0.5348404049873352,0.5348404049873352,0.0853633284568786,0.0,0.0024549318477511,0.0024558855220675,0.04602691531181341,0.0843617962673305,-0.02013071076281925,0.014329135417938232,0.0401688385754823
Qwen3-8B,42,conflict,global_projection,6,4915200,0.4924012124538421,-0.0178980119526386,-0.0095493793487548,-1.8882904052734373,-1.8703923225402832,2303,1.8989127637587695,6.678629245744741,109575,11.392393112182615,0.408823162317276,0.7634614408016205,1.882816568792623,819200.0,-2.771831350401044e-05,-2.771831350401044e-05,-2.771831350401044e-05,2.7975949706160463e-05,2.7975949706160463e-05,1.6871789693832395,1.6871789693832395,1.0,0.0,0.0,0.4985151588916778,0.0751795098185539,0.0,0.0046449648216366,0.004645918495953,0.0026053190231323242,-0.004154420457780398,0.36492075985162864,-0.0017368495464324951,0.00013138540089130055
Qwen3-8B,42,conflict,unconstrained,6,4915200,0.4924012124538421,-0.0178980119526386,-0.0095493793487548,-1.8882904052734373,-1.8703923225402832,2303,1.8989127637587695,6.678629245744741,109575,11.392393112182615,0.408823162317276,0.7634614408016205,1.882816568792623,819200.0,-2.771831350401044e-05,-2.771831350401044e-05,-2.771831350401044e-05,2.7975949706160463e-05,2.7975949706160463e-05,1.6871789693832395,1.6871789693832395,1.0,0.0,0.0,0.4985151588916778,0.0751795098185539,0.0,0.0046449648216366,0.004645918495953,0.0026053190231323242,-0.004154420457780398,0.36492075985162864,-0.0017368495464324951,0.00013138540089130055
Qwen3-8B,43,benign,coordinate_mortality,6,4915200,0.5566651821136475,0.096644289791584,0.0863189697265625,-2.54209041595459,-2.638734579086304,2303,2.5122516920172395,12.332668190443597,577662,6.067164897918701,0.2177743166685104,0.6861613557487726,2.505701672040741,819200.0,0.0155791230499744,-0.0147717278450727,-0.0147717278450727,-0.0968165174126625,0.130910113453865,1.2093513011932373,0.8480413556098938,0.7012365460395813,0.8621811270713806,0.5146501660346985,0.5146501660346985,0.0303508527576923,0.0,0.0012697661295533,0.0012707198038697,0.06469818949699407,0.1116339033469557,0.19710495240404402,0.01693439483642578,0.0236109867691994
Qwen3-8B,43,benign,global_projection,6,4915200,0.4915327727794647,-0.023238955065608,-0.0168275833129882,-2.142738342285156,-2.119499444961548,2303,2.4883631889328237,12.041550238381586,577662,6.606391429901123,0.237129271030426,0.7660444187372923,2.4906929771217983,819200.0,0.0004368464578874,1.4551915228366852e-11,-7.275957614183426e-12,-0.0031657007057219,5.272703454406447e-11,0.977677583694458,0.9776726961135864,0.9999949932098388,0.0030950347427278,0.0,0.4981988370418548,0.0174232181161642,1.0,0.0012040614383295,0.0012050151126459,-0.0004342198371886652,-0.0082493415102363,0.22099345548845983,-0.0017368495464324951,-0.0009596496820450003
Qwen3-8B,43,benign,unconstrained,6,4915200,0.4889274835586548,-0.0263586360961198,-0.0183539390563964,-2.15096378326416,-2.124605178833008,2303,2.4882578241444606,12.040281549827885,577662,6.61433219909668,0.2374143004417419,0.7695197653770447,2.4906103033400724,819200.0,0.0001321307208854,0.0001321307208854,0.0001321307208854,-0.0009024194441735,-0.0009024194441735,0.9763451218605042,0.9763451218605042,1.0,0.0,0.0,0.4975000619888305,0.0182063076645135,0.0,0.001250202069059,0.0012511557433754,-0.0030395090579986017,-0.0113690225407481,0.22109882027682293,0.0008684396743774969,-0.0014773588627577001
Qwen3-8B,43,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.0107580786570906,0.0149134397506713,-1.9075381755828855,-1.918296217918396,2303,1.947634600413708,7.01208157355778,109575,9.33642578125,0.3351209163665771,0.7288984096422791,1.930810625905724,819200.0,-0.4762022197246551,-0.7281002402305603,-0.7281002402305603,0.0926601961255073,0.1872577667236328,2.1976749897003174,1.662710428237915,0.7565770149230957,1.4370696544647217,0.4355356693267822,0.4355356693267822,0.2518979907035827,0.0,0.0158732198178768,0.0158769279178159,0.016065984964370783,0.0257476922124623,0.30368692616091275,-0.07164567708969116,-0.31458842102438217
Qwen3-8B,43,conflict,global_projection,6,4915200,0.4945722818374634,-0.0189610384404659,-0.0074412822723388,-1.8888388872146609,-1.869877934455872,2303,1.8986253707506275,6.676710130178946,109575,11.372359275817873,0.4081985354423523,0.7636370741575956,1.8828935650605123,819200.0,0.0005485794972628,8.731149137020111e-11,8.731149137020111e-11,-0.0005786957917734,-9.210478907339947e-11,1.6868460178375244,1.686845779418945,0.9999998807907104,0.0009761708788573,0.0,0.501908004283905,0.0736181959509849,1.0,0.004534819163382,0.0045357728376984,0.002605289220809992,-0.003971424885094199,0.35269615582399316,0.003473728895187378,-0.000965194776654299
Qwen3-8B,43,conflict,unconstrained,6,4915200,0.4963091611862182,-0.0195087883621454,-0.0049605369567871,-1.8902021646499636,-1.8706934452056885,2303,1.8986827847382644,6.6770934777364666,109575,11.371620178222656,0.4081720113754272,0.7635130624473095,1.88283805359024,819200.0,0.0004629112663678,0.0004629112663678,0.0004629112663678,-0.0004923439119011,-0.0004923439119011,1.6791396141052246,1.6791396141052246,1.0,0.0,0.0,0.5020902156829834,0.0732844322919845,0.0,0.0045229825191199,0.0045239361934363,0.004342168569564819,-0.004519174806773699,0.35263874183635635,0.006079047918319702,-0.0014612507075071994
Qwen3-8B,44,benign,coordinate_mortality,6,4915200,0.5562309622764587,0.0999994650483131,0.0830373764038086,-2.5688633918762207,-2.668863296508789,2303,2.5116295163737616,12.324997491184975,577662,6.1327009201049805,0.2201253771781921,0.6833208222687245,2.5043278851447397,819200.0,0.0153923910111188,-0.0152049306780099,-0.0152049306780099,-0.0938243269920349,0.132284864783287,1.1997872591018677,0.8405971527099609,0.7006218433380127,0.8560875654220581,0.5159041881561279,0.5159041881561279,0.0305973216891288,0.0,0.0012844644952565,0.0012854181695729,0.06600084900856024,0.1141758020967244,0.19865298439820744,0.01302647590637207,0.022018134593963595
Qwen3-8B,44,benign,global_projection,6,4915200,0.4919669926166534,-0.0229250472038984,-0.0127551555633544,-2.150094509124756,-2.127169370651245,2303,2.4883526534683127,12.041423375724676,577662,6.640535354614258,0.238353431224823,0.7658537788689137,2.489564927419997,819200.0,0.0010466028470546,6.548361852765083e-11,3.637978807091713e-11,-0.0077011305838823,-2.676983079652473e-10,0.9773435592651368,0.9773145318031312,0.999970316886902,0.0075266496278345,0.0,0.50165855884552,0.0174780189990997,1.0,0.0011884175473824,0.0011893712216988,0.0017368793487548828,-0.008748710155487099,0.2219298473036564,-0.00130262970924383,-0.0007984731346368998
Qwen3-8B,44,benign,unconstrained,6,4915200,0.4871906042098999,-0.025487245991826,-0.0221638679504394,-2.157978773117065,-2.13249135017395,2303,2.488415976140676,12.042185894974004,577662,6.608989715576172,0.2372211366891861,0.7687190033495426,2.4898037889323312,819200.0,0.0004814449930563,0.0004814449930563,0.0004814449930563,-0.0033777172211557,-0.0033777172211557,0.9694435000419616,0.9694435000419616,1.0,0.0,0.0,0.4993410408496856,0.0179605185985565,0.0,0.0012286261189728,0.0012295797932893,-0.0030395090579986017,-0.011310908943414699,0.22186652463129297,-0.004342168569564819,-0.0012485850602388
Qwen3-8B,44,conflict,coordinate_mortality,6,4915200,0.5123751759529114,0.0281906891614198,0.0199865102767944,-1.9294527769088743,-1.9576435089111328,2303,1.978735496943981,7.233590302539459,109575,9.490555763244627,0.3406512141227722,0.6688419745117425,1.9209605962970815,819200.0,-0.0081663681194186,-0.0828654989600181,-0.0828654989600181,0.0093924831598997,0.1402493715286255,2.226681470870972,1.5131514072418213,0.6795545220375061,1.6335493326187134,0.5036346912384033,0.5036346912384033,0.0746991336345672,0.0,0.0026595646049827,0.0026605182792991,0.022145062685012873,0.0423670262098311,0.28227754962354545,-0.0603560209274292,-0.16936898045241838
Qwen3-8B,44,conflict,global_projection,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.004342168569564875,-0.004674417898058902,0.36155651039438563,-0.0013026595115661066,-0.0010693594813347002
Qwen3-8B,44,conflict,unconstrained,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.004342168569564875,-0.004674417898058902,0.36155651039438563,-0.0013026595115661066,-0.0010693594813347002
Qwen3-8B,45,benign,coordinate_mortality,6,4915200,0.5471124649047852,0.0880579426884651,0.0729315280914306,-2.428023099899292,-2.5160810947418213,2303,2.511540538019529,12.32390088198026,577662,6.015342712402344,0.2158181965351104,0.6849046759307384,2.490751426671049,819200.0,0.0151133686304092,-0.0152415251359343,-0.0152415251359343,-0.0939635336399078,0.1359027028083801,1.2081499099731443,0.8424017429351807,0.6972659230232239,0.8660169839859009,0.5173304080963135,0.5173304080963135,0.0303548946976661,0.0,0.0012425552122294,0.0012435088865458,0.056448131799697876,0.1019881023094057,0.19685602331575502,0.004342198371887207,0.012941993772983607
Qwen3-8B,45,benign,global_projection,6,4915200,0.4937038421630859,-0.0209876988083124,-0.014643907546997,-2.1399874687194824,-2.118999719619751,2303,2.4882196939451617,12.039822460245418,577662,6.557630062103272,0.2352743595838546,0.7640310883522033,2.4756155755149667,819200.0,0.0004772590473294,-3.637978807091713e-11,-4.365574568510056e-11,-0.0036249982658773,3.3158728540705335e-10,0.9716514348983764,0.9716450572013856,0.9999934434890748,0.0035222347360104,0.0,0.5006828308105469,0.0168492142111063,1.0,0.0011550127528607,0.0011559664271771,0.0030395090579986017,-0.0070575391873717985,0.22017686739012232,0.0008684098720549982,-0.00013252161443239735
Qwen3-8B,45,benign,unconstrained,6,4915200,0.4919669926166534,-0.0242430754005908,-0.0169639587402343,-2.1473278999328613,-2.123085021972656,2303,2.4882261535102925,12.03990023251395,577662,6.550922393798828,0.235033705830574,0.7672980190068484,2.475675792902475,819200.0,-4.931436706101522e-05,-4.931436706101522e-05,-4.931436706101522e-05,0.0003536431177053,0.0003536431177053,0.9699089527130128,0.9699089527130128,1.0,0.0,0.0,0.499565988779068,0.0175235327333211,0.0,0.001202042447403,0.0012029961217194,0.0013026595115661066,-0.0103129157796502,0.22017040782499153,0.0004342198371886652,-0.0004963912069796995
Qwen3-8B,45,conflict,coordinate_mortality,6,4915200,0.5935735702514648,0.188241958618164,0.1669926643371582,-3.1772310733795166,-3.3654730319976807,2303,3.4846531799441736,32.611114959621666,109575,9.487159729003906,0.3403798937797546,0.6850305160135031,1.906636728067824,819200.0,0.0706221312284469,-0.0472488440573215,-0.0472488440573215,-0.0770809575915336,0.0825726687908172,2.1287169456481934,1.3294715881347656,0.6245412826538086,1.6625105142593384,0.5749093890190125,0.5749093890190125,0.1178709715604782,0.0,0.0029845985118299,0.0029855521861463,0.10290923714637756,0.2021721182391046,-1.2184344152389204,0.05818498134613037,0.1283913850784302
Qwen3-8B,45,conflict,global_projection,6,4915200,0.4928354322910309,-0.0184980109333992,-0.0141772031784057,-1.88842248916626,-1.8699241876602173,2303,1.8984678908567192,6.675658765362573,109575,11.37565803527832,0.4081353545188904,0.7620836767554283,1.8827910962242456,819200.0,0.0012174590956419,7.275957614183426e-11,0.0,-0.0012864298187196,0.0,1.68532395362854,1.6853225231170654,0.9999991655349731,0.0021680511999875,0.0,0.5022987127304077,0.0733803957700729,1.0,0.004489216953516,0.0044901706278324,0.0021710991859436035,-0.0045678513124586,0.367750873848534,0.0013026595115661621,-0.0014766305685043994
Qwen3-8B,45,conflict,unconstrained,6,4915200,0.4919669926166534,-0.0201043616980314,-0.0106337070465087,-1.891702651977539,-1.8715983629226685,2303,1.8983259567549693,6.6747113289704805,109575,11.376072883605955,0.4081502258777618,0.7638319166749716,1.882748827322648,819200.0,-0.0002369073918089,-0.0002369073918089,-0.0002369073918089,0.0002411741734249,0.0002411741734249,1.685656189918518,1.685656189918518,1.0,0.0,0.0,0.5021302700042725,0.0751389637589454,0.0,0.0046589742414653,0.0046599279157817,0.0013026595115661066,-0.006174202077090801,0.3678928079502839,0.0013026595115661066,-0.0015591513365507022
