model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change,judge_generated_mean,judge_generated_std,judge_win_vs_rejected,judge_gap_vs_rejected,judge_gap_to_chosen,generated_length_chars_mean,generated_empty_fraction,judge_input_at_max_length_fraction,judge_examples
Qwen3-8B,43,benign,coordinate_mortality,6,4915200,0.5566651821136475,0.096644289791584,0.0863189697265625,-2.54209041595459,-2.638734579086304,2303,2.5122516920172395,12.332668190443597,577662,6.067164897918701,0.2177743166685104,0.6861613557487726,2.505701672040741,819200.0,0.0155791230499744,-0.0147717278450727,-0.0147717278450727,-0.0968165174126625,0.130910113453865,1.2093513011932373,0.8480413556098938,0.7012365460395813,0.8621811270713806,0.5146501660346985,0.5146501660346985,0.0303508527576923,0.0,0.0012697661295533,0.0012707198038697,0.06469818949699407,0.1116339033469557,0.19710495240404402,0.01693439483642578,0.0236109867691994,0.0342926216801247,0.0153920034848437,0.5380577427821522,0.0029219267447952,-0.0013464413616278,17.750656167979002,0.0,0.0,381
Qwen3-8B,43,benign,global_projection,6,4915200,0.4915327727794647,-0.023238955065608,-0.0168275833129882,-2.142738342285156,-2.119499444961548,2303,2.4883631889328237,12.041550238381586,577662,6.606391429901123,0.237129271030426,0.7660444187372923,2.4906929771217983,819200.0,0.0004368464578874,1.4551915228366852e-11,-7.275957614183426e-12,-0.0031657007057219,5.272703454406447e-11,0.977677583694458,0.9776726961135864,0.9999949932098388,0.0030950347427278,0.0,0.4981988370418548,0.0174232181161642,1.0,0.0012040614383295,0.0012050151126459,-0.0004342198371886652,-0.0082493415102363,0.22099345548845983,-0.0017368495464324951,-0.0009596496820450003,0.0343337246490913,0.0180853871849492,0.5275590551181102,0.0029630297137619,-0.0013053383926611,129.8241469816273,0.0,0.0,381
Qwen3-8B,43,benign,unconstrained,6,4915200,0.4889274835586548,-0.0263586360961198,-0.0183539390563964,-2.15096378326416,-2.124605178833008,2303,2.4882578241444606,12.040281549827885,577662,6.61433219909668,0.2374143004417419,0.7695197653770447,2.4906103033400724,819200.0,0.0001321307208854,0.0001321307208854,0.0001321307208854,-0.0009024194441735,-0.0009024194441735,0.9763451218605042,0.9763451218605042,1.0,0.0,0.0,0.4975000619888305,0.0182063076645135,0.0,0.001250202069059,0.0012511557433754,-0.0030395090579986017,-0.0113690225407481,0.22109882027682293,0.0008684396743774969,-0.0014773588627577001,0.0331102017011662,0.0181564300279251,0.4724409448818897,0.0017395067658367,-0.0025288613405863,145.59055118110237,0.0,0.0,381
Qwen3-8B,43,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.0107580786570906,0.0149134397506713,-1.9075381755828855,-1.918296217918396,2303,1.947634600413708,7.01208157355778,109575,9.33642578125,0.3351209163665771,0.7288984096422791,1.930810625905724,819200.0,-0.4762022197246551,-0.7281002402305603,-0.7281002402305603,0.0926601961255073,0.1872577667236328,2.1976749897003174,1.662710428237915,0.7565770149230957,1.4370696544647217,0.4355356693267822,0.4355356693267822,0.2518979907035827,0.0,0.0158732198178768,0.0158769279178159,0.016065984964370783,0.0257476922124623,0.30368692616091275,-0.07164567708969116,-0.31458842102438217,0.0340305843654521,0.0149242760697032,0.5721784776902887,0.0026598894301226,-0.0016084786763004,142.24146981627297,0.0,0.0,381
Qwen3-8B,43,conflict,global_projection,6,4915200,0.4945722818374634,-0.0189610384404659,-0.0074412822723388,-1.8888388872146609,-1.869877934455872,2303,1.8986253707506275,6.676710130178946,109575,11.372359275817873,0.4081985354423523,0.7636370741575956,1.8828935650605123,819200.0,0.0005485794972628,8.731149137020111e-11,8.731149137020111e-11,-0.0005786957917734,-9.210478907339947e-11,1.6868460178375244,1.686845779418945,0.9999998807907104,0.0009761708788573,0.0,0.501908004283905,0.0736181959509849,1.0,0.004534819163382,0.0045357728376984,0.002605289220809992,-0.003971424885094199,0.35269615582399316,0.003473728895187378,-0.000965194776654299,0.0321514197561665,0.0154501193672842,0.5459317585301837,0.000780724820837,-0.003487643285586,115.13385826771652,0.0,0.0,381
Qwen3-8B,43,conflict,unconstrained,6,4915200,0.4963091611862182,-0.0195087883621454,-0.0049605369567871,-1.8902021646499636,-1.8706934452056885,2303,1.8986827847382644,6.6770934777364666,109575,11.371620178222656,0.4081720113754272,0.7635130624473095,1.88283805359024,819200.0,0.0004629112663678,0.0004629112663678,0.0004629112663678,-0.0004923439119011,-0.0004923439119011,1.6791396141052246,1.6791396141052246,1.0,0.0,0.0,0.5020902156829834,0.0732844322919845,0.0,0.0045229825191199,0.0045239361934363,0.004342168569564819,-0.004519174806773699,0.35263874183635635,0.006079047918319702,-0.0014612507075071994,0.0321226142459302,0.0151926074136228,0.5328083989501312,0.0007519193106007,-0.0035164487958223,115.78740157480316,0.0,0.0,381
Qwen3-8B,44,benign,coordinate_mortality,6,4915200,0.5562309622764587,0.0999994650483131,0.0830373764038086,-2.5688633918762207,-2.668863296508789,2303,2.5116295163737616,12.324997491184975,577662,6.1327009201049805,0.2201253771781921,0.6833208222687245,2.5043278851447397,819200.0,0.0153923910111188,-0.0152049306780099,-0.0152049306780099,-0.0938243269920349,0.132284864783287,1.1997872591018677,0.8405971527099609,0.7006218433380127,0.8560875654220581,0.5159041881561279,0.5159041881561279,0.0305973216891288,0.0,0.0012844644952565,0.0012854181695729,0.06600084900856024,0.1141758020967244,0.19865298439820744,0.01302647590637207,0.022018134593963595,0.0345426648170772,0.0152424495494869,0.5301837270341208,0.0031719698817478,-0.0010963982246752,20.97900262467192,0.0,0.0,381
Qwen3-8B,44,benign,global_projection,6,4915200,0.4919669926166534,-0.0229250472038984,-0.0127551555633544,-2.150094509124756,-2.127169370651245,2303,2.4883526534683127,12.041423375724676,577662,6.640535354614258,0.238353431224823,0.7658537788689137,2.489564927419997,819200.0,0.0010466028470546,6.548361852765083e-11,3.637978807091713e-11,-0.0077011305838823,-2.676983079652473e-10,0.9773435592651368,0.9773145318031312,0.999970316886902,0.0075266496278345,0.0,0.50165855884552,0.0174780189990997,1.0,0.0011884175473824,0.0011893712216988,0.0017368793487548828,-0.008748710155487099,0.2219298473036564,-0.00130262970924383,-0.0007984731346368998,0.0355017592521198,0.0184295038535728,0.5669291338582677,0.0041310643167904,-0.0001373037896326,128.9291338582677,0.0,0.0,381
Qwen3-8B,44,benign,unconstrained,6,4915200,0.4871906042098999,-0.025487245991826,-0.0221638679504394,-2.157978773117065,-2.13249135017395,2303,2.488415976140676,12.042185894974004,577662,6.608989715576172,0.2372211366891861,0.7687190033495426,2.4898037889323312,819200.0,0.0004814449930563,0.0004814449930563,0.0004814449930563,-0.0033777172211557,-0.0033777172211557,0.9694435000419616,0.9694435000419616,1.0,0.0,0.0,0.4993410408496856,0.0179605185985565,0.0,0.0012286261189728,0.0012295797932893,-0.0030395090579986017,-0.011310908943414699,0.22186652463129297,-0.004342168569564819,-0.0012485850602388,0.0351583977071617,0.0184110045829243,0.5459317585301837,0.0037877027718322,-0.0004806653345908,142.34120734908137,0.0,0.0,381
Qwen3-8B,44,conflict,coordinate_mortality,6,4915200,0.5123751759529114,0.0281906891614198,0.0199865102767944,-1.9294527769088743,-1.9576435089111328,2303,1.978735496943981,7.233590302539459,109575,9.490555763244627,0.3406512141227722,0.6688419745117425,1.9209605962970815,819200.0,-0.0081663681194186,-0.0828654989600181,-0.0828654989600181,0.0093924831598997,0.1402493715286255,2.226681470870972,1.5131514072418213,0.6795545220375061,1.6335493326187134,0.5036346912384033,0.5036346912384033,0.0746991336345672,0.0,0.0026595646049827,0.0026605182792991,0.022145062685012873,0.0423670262098311,0.28227754962354545,-0.0603560209274292,-0.16936898045241838,0.0369833881790771,0.0147633795458905,0.6430446194225722,0.0056126932437477,0.0013443251373246,107.11548556430446,0.0,0.0,381
Qwen3-8B,44,conflict,global_projection,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.004342168569564875,-0.004674417898058902,0.36155651039438563,-0.0013026595115661066,-0.0010693594813347002,0.0330400864234355,0.0159304004105447,0.5590551181102362,0.0016693914881061,-0.0025989766183169,115.45931758530185,0.0,0.0,381
Qwen3-8B,44,conflict,unconstrained,6,4915200,0.4945722818374634,-0.0188507549464702,-0.007827877998352,-1.889846444129944,-1.8709957599639893,2303,1.8994565361731408,6.682261887670112,109575,11.381810188293455,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887,-0.0008191142696887,-0.0008191142696887,0.0008303891518153,0.0008303891518153,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.0747558176517486,0.0,0.0045642820186913,0.0045652356930077,0.004342168569564875,-0.004674417898058902,0.36155651039438563,-0.0013026595115661066,-0.0010693594813347002,0.0330400864234355,0.0159304004105447,0.5590551181102362,0.0016693914881061,-0.0025989766183169,115.45931758530185,0.0,0.0,381
Qwen3-8B,45,benign,coordinate_mortality,6,4915200,0.5471124649047852,0.0880579426884651,0.0729315280914306,-2.428023099899292,-2.5160810947418213,2303,2.511540538019529,12.32390088198026,577662,6.015342712402344,0.2158181965351104,0.6849046759307384,2.490751426671049,819200.0,0.0151133686304092,-0.0152415251359343,-0.0152415251359343,-0.0939635336399078,0.1359027028083801,1.2081499099731443,0.8424017429351807,0.6972659230232239,0.8660169839859009,0.5173304080963135,0.5173304080963135,0.0303548946976661,0.0,0.0012425552122294,0.0012435088865458,0.056448131799697876,0.1019881023094057,0.19685602331575502,0.004342198371887207,0.012941993772983607,0.0362834768941787,0.0145468354674589,0.5958005249343832,0.0049127819588492,0.0006444138524261,22.440944881889763,0.0,0.0,381
Qwen3-8B,45,benign,global_projection,6,4915200,0.4937038421630859,-0.0209876988083124,-0.014643907546997,-2.1399874687194824,-2.118999719619751,2303,2.4882196939451617,12.039822460245418,577662,6.557630062103272,0.2352743595838546,0.7640310883522033,2.4756155755149667,819200.0,0.0004772590473294,-3.637978807091713e-11,-4.365574568510056e-11,-0.0036249982658773,3.3158728540705335e-10,0.9716514348983764,0.9716450572013856,0.9999934434890748,0.0035222347360104,0.0,0.5006828308105469,0.0168492142111063,1.0,0.0011550127528607,0.0011559664271771,0.0030395090579986017,-0.0070575391873717985,0.22017686739012232,0.0008684098720549982,-0.00013252161443239735,0.0359835732359136,0.0178621996876171,0.5695538057742782,0.0046128783005841,0.000344510194161,114.95800524934384,0.0,0.0,381
Qwen3-8B,45,benign,unconstrained,6,4915200,0.4919669926166534,-0.0242430754005908,-0.0169639587402343,-2.1473278999328613,-2.123085021972656,2303,2.4882261535102925,12.03990023251395,577662,6.550922393798828,0.235033705830574,0.7672980190068484,2.475675792902475,819200.0,-4.931436706101522e-05,-4.931436706101522e-05,-4.931436706101522e-05,0.0003536431177053,0.0003536431177053,0.9699089527130128,0.9699089527130128,1.0,0.0,0.0,0.499565988779068,0.0175235327333211,0.0,0.001202042447403,0.0012029961217194,0.0013026595115661066,-0.0103129157796502,0.22017040782499153,0.0004342198371886652,-0.0004963912069796995,0.0351177362995246,0.0172539179772912,0.5511811023622047,0.0037470413641952,-0.0005213267422278,123.30708661417324,0.0,0.0,381
Qwen3-8B,45,conflict,coordinate_mortality,6,4915200,0.5935735702514648,0.188241958618164,0.1669926643371582,-3.1772310733795166,-3.3654730319976807,2303,3.4846531799441736,32.611114959621666,109575,9.487159729003906,0.3403798937797546,0.6850305160135031,1.906636728067824,819200.0,0.0706221312284469,-0.0472488440573215,-0.0472488440573215,-0.0770809575915336,0.0825726687908172,2.1287169456481934,1.3294715881347656,0.6245412826538086,1.6625105142593384,0.5749093890190125,0.5749093890190125,0.1178709715604782,0.0,0.0029845985118299,0.0029855521861463,0.10290923714637756,0.2021721182391046,-1.2184344152389204,0.05818498134613037,0.1283913850784302,0.0272409541298955,0.0133911484244368,0.3254593175853018,-0.0041297408054338,-0.0083981089118569,6.860892388451443,0.0,0.0,381
Qwen3-8B,45,conflict,global_projection,6,4915200,0.4928354322910309,-0.0184980109333992,-0.0141772031784057,-1.88842248916626,-1.8699241876602173,2303,1.8984678908567192,6.675658765362573,109575,11.37565803527832,0.4081353545188904,0.7620836767554283,1.8827910962242456,819200.0,0.0012174590956419,7.275957614183426e-11,0.0,-0.0012864298187196,0.0,1.68532395362854,1.6853225231170654,0.9999991655349731,0.0021680511999875,0.0,0.5022987127304077,0.0733803957700729,1.0,0.004489216953516,0.0044901706278324,0.0021710991859436035,-0.0045678513124586,0.367750873848534,0.0013026595115661621,-0.0014766305685043994,0.0330310737490507,0.0151305919501444,0.5459317585301837,0.0016603788137212,-0.0026079892927018,111.71391076115484,0.0,0.0,381
Qwen3-8B,45,conflict,unconstrained,6,4915200,0.4919669926166534,-0.0201043616980314,-0.0106337070465087,-1.891702651977539,-1.8715983629226685,2303,1.8983259567549693,6.6747113289704805,109575,11.376072883605955,0.4081502258777618,0.7638319166749716,1.882748827322648,819200.0,-0.0002369073918089,-0.0002369073918089,-0.0002369073918089,0.0002411741734249,0.0002411741734249,1.685656189918518,1.685656189918518,1.0,0.0,0.0,0.5021302700042725,0.0751389637589454,0.0,0.0046589742414653,0.0046599279157817,0.0013026595115661066,-0.006174202077090801,0.3678928079502839,0.0013026595115661066,-0.0015591513365507022,0.0330788711778907,0.0150660195888112,0.5406824146981627,0.0017081762425613,-0.0025601918638617,114.74540682414698,0.0,0.0,381
Qwen3-8B,46,benign,coordinate_mortality,6,4915200,0.5462440252304077,0.0909139588475227,0.086357831954956,-2.4470534324646,-2.5379674434661865,2303,2.511212789050409,12.319862398011283,577662,6.0834245681762695,0.2183050662279129,0.6856103351712227,2.502714281833032,819200.0,0.0146627631038427,-0.014467236585915,-0.014467236585915,-0.0940814316272735,0.1319328844547271,1.184081792831421,0.833109974861145,0.7035915851593018,0.8414140343666077,0.5141792297363281,0.5141792297363281,0.0291299987584352,0.0,0.0012208601692691,0.0012218138435855,0.05688232183456421,0.10584623739123339,0.19363968902067752,0.008684337139129639,0.01836776733398439,0.0364682120869909,0.0151219991816188,0.6010498687664042,0.0050975171516614,0.0008291490452383,24.03149606299213,0.0,0.0,381
Qwen3-8B,46,benign,global_projection,6,4915200,0.4932696223258972,-0.0232471283525228,-0.0179951190948486,-2.141622304916382,-2.118375062942505,2303,2.488186738498248,12.039425689053402,577662,6.563075542449951,0.2355174571275711,0.7656585397571325,2.4881857398644205,819200.0,0.0001265249156858,-2.182787284255028e-11,1.4551915228366852e-11,-0.0009326603030785,-1.07267410232037e-10,0.9431145787239076,0.9431142210960388,0.9999996423721312,0.0008796059410087,0.0,0.4994459450244903,0.0171122327446937,1.0,0.0011929832398891,0.0011939369142055,0.003907918930053711,-0.008314849808812102,0.2166657395728384,0.00130262970924383,-0.0014009717851877004,0.035405732544623,0.0186148621160615,0.5328083989501312,0.0040350376092935,-0.0002333304971295,136.90551181102362,0.0,0.0,381
Qwen3-8B,46,benign,unconstrained,6,4915200,0.4906643331050873,-0.0262680370360612,-0.0229256153106689,-2.1502010822296143,-2.1239330768585205,2303,2.4881878525661416,12.03943910179849,577662,6.575069427490234,0.235947847366333,0.7696773237735033,2.4881729163447743,819200.0,-0.0004892840515822,-0.0004892840515822,-0.0004892840515822,0.0033844222780317,0.0033844222780317,0.943871796131134,0.943871796131134,1.0,0.0,0.0,0.4986178576946258,0.0177387855947017,0.0,0.0012324140407145,0.0012333677150309,0.0013026297092437744,-0.0113357584923505,0.21666462550494492,-0.0008684396743774414,-0.0010499097406863993,0.0340944379528378,0.0189273852880224,0.5091863517060368,0.0027237430175083,-0.0015446250889147,154.80839895013122,0.0,0.0,381
Qwen3-8B,46,conflict,coordinate_mortality,6,4915200,0.5119409561157227,0.0195959359407424,0.0170447826385498,-1.918785810470581,-1.938381910324097,2303,1.96142200021746,7.109429490910582,109575,9.393559455871582,0.3370900154113769,0.673966625854373,1.935735381179984,819200.0,-0.0948927998542785,-0.2082302123308181,-0.2082302123308181,0.0525292418897151,0.1619774550199508,2.2513012886047363,1.6021037101745603,0.7116345167160034,1.5816513299942017,0.4725572764873504,0.4725572764873504,0.1133374124765396,0.0,0.0052218097262084,0.0052230357227927,0.02257925271987915,0.0345282144844531,0.30288426219288267,-0.06990879774093628,-0.2307414561510087,0.0354669311391238,0.0158337576440604,0.5853018372703412,0.0040962362037944,-0.0001721319026286,153.49343832020998,0.0,0.0,381
Qwen3-8B,46,conflict,global_projection,6,4915200,0.4954407215118408,-0.018496910110116,-0.007645308971405,-1.8888965845108032,-1.8703995943069456,2303,1.8989715190437488,6.679021662037496,109575,11.368127822875977,0.407947838306427,0.7637361426651478,1.8879280064771595,819200.0,0.000130291969981,-5.820766091346741e-11,0.0,-0.0001278611744055,0.0,1.6939162015914917,1.6939162015914917,1.0,0.0002165871555916,0.0,0.5010635852813721,0.0777909383177757,1.0,0.0047531556338071,0.004754127438673,0.0060790181159973145,-0.0035646315664053015,0.3653347433665939,0.0034737288951874334,0.000584201887249898,0.0332153798615696,0.0153598318904447,0.5485564304461942,0.0018446849262402,-0.0024236831801828,108.57217847769029,0.0,0.0,381
Qwen3-8B,46,conflict,unconstrained,6,4915200,0.4967433512210846,-0.0183282997459173,-0.0045607089996337,-1.889331579208374,-1.8710033893585205,2303,1.898800195045132,6.67787748335494,109575,11.382304191589355,0.4084565639495849,0.7637797369807958,1.887955191470828,819200.0,-8.325744420289993e-05,-8.325744420289993e-05,-8.325744420289993e-05,8.089615585049614e-05,8.089615585049614e-05,1.7027748823165894,1.7027748823165894,1.0,0.0,0.0,0.5021414160728455,0.0779828876256942,0.0,0.0047770785167813,0.004778060028002,0.007381647825241089,-0.0033960212022065995,0.36550606736521063,0.006513237953186091,0.0005120355635881008,0.0335839688890977,0.0153205012190496,0.5616797900262467,0.0022132739537683,-0.0020550941526547,109.37795275590553,0.0,0.0,381
Qwen3-8B,47,benign,coordinate_mortality,6,4915200,0.5540599226951599,0.1027660965919494,0.0854496955871582,-2.5827693939208984,-2.6855356693267822,2303,2.51128338612967,12.320732175014976,577662,6.136946201324463,0.2202857583761215,0.6842494202405214,2.510803781275172,819200.0,0.0156860128045082,-0.014757078140974,-0.014757078140974,-0.093605026602745,0.1253932118415832,1.2340221405029297,0.8666343688964844,0.7022842764854431,0.8784961104393005,0.5143380761146545,0.5143380761146545,0.0304430909454822,0.0,0.0012770220637321,0.0012779757380485,0.06382980942726141,0.11548015289008609,0.19920897866096432,0.01302647590637207,0.026773758232593495,0.0340806434793872,0.0154665201824254,0.5354330708661418,0.0027099485440577,-0.0015584195623653,21.23359580052493,0.0,0.0,381
Qwen3-8B,47,benign,global_projection,6,4915200,0.4954407215118408,-0.0202561672776937,-0.0143487453460693,-2.142085313796997,-2.121829032897949,2303,2.4883279225135118,12.041125583509784,577662,6.611942768096924,0.2373357713222503,0.7643581323325634,2.496468770491483,819200.0,-0.0002009180461755,-0.0002009180461755,-0.0002009180461755,0.0014928758610039,0.0014928758610039,0.981746792793274,0.981746792793274,1.0,0.0,0.0,0.496118813753128,0.0166028477251529,0.0,0.0011628575157374,0.0011638111900538,0.005210608243942316,-0.007542110979556999,0.22216444227712273,0.0,0.0003917925059794998,0.0365376698807752,0.0181200487450086,0.5748031496062992,0.0051669749454457,0.0008986068390226,114.92650918635172,0.0,0.0,381
Qwen3-8B,47,benign,unconstrained,6,4915200,0.4932696223258972,-0.0228978004306554,-0.015688419342041,-2.149416208267212,-2.1265182495117188,2303,2.4883160193996448,12.040982257473898,577662,6.614628314971924,0.2374321669340133,0.7681532534211875,2.496551776409615,819200.0,-0.0012367306044325,-0.0012367306044325,-0.0012367306044325,0.0085329869762063,0.0085329869762063,0.9818136096000672,0.9818136096000672,1.0,0.0,0.0,0.4951540529727936,0.017410259693861,0.0,0.0012552648549899,0.0012562185293063,0.0030395090579987127,-0.010183744132518699,0.22217634539098974,-0.0008684396743773859,0.0008357148617505993,0.0359009202623805,0.0183146230461277,0.5433070866141733,0.0045302253270511,0.000261857220628,124.63517060367454,0.0,0.0,381
Qwen3-8B,47,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.0153167359530925,0.0112645626068115,-1.9136748313903809,-1.9289917945861816,2303,1.9583345955342373,7.087513653942754,109575,9.361936569213867,0.336046814918518,0.7198043048754335,1.938840049659775,819200.0,-0.3869065046310425,-0.6774446964263916,-0.6774446964263916,0.0768243074417114,0.1839746832847595,2.206259250640869,1.613113522529602,0.7311531901359558,1.5051389932632446,0.4571321606636047,0.4571321606636047,0.2905382513999939,0.0,0.0150411101058125,0.0150446217933222,0.017802864313125666,0.028030792251229203,0.3082458844229481,-0.07468521595001221,-0.3352512307465077,0.0346642302097434,0.0147729366140602,0.5616797900262467,0.003293535274414,-0.000974832832009,130.96587926509187,0.0,0.0,381
Qwen3-8B,47,conflict,global_projection,6,4915200,0.4915327727794647,-0.0173158627003431,-0.0134162902832031,-1.8868887424468996,-1.8695731163024905,2303,1.89881356902735,6.677966793766874,109575,11.448211669921877,0.4109337031841278,0.7627498698979616,1.8836369172770355,819200.0,0.001848058309406,1.4551915228366852e-11,1.4551915228366852e-11,-0.0018163088243454,-1.4301935503946428e-11,1.6822713613510132,1.6822686195373535,0.9999983906745912,0.0030555243138223,0.0,0.5044340491294861,0.0782546997070312,1.0,0.0048150382936,0.004816008636908,0.0013026595115662176,-0.0046018064022064,0.3677669109298354,-0.0013026595115661621,-0.0007505137473345011,0.033431326430242,0.0157379561557428,0.5748031496062992,0.0020606314949126,-0.0022077366115104,109.07086614173228,0.0,0.0,381
Qwen3-8B,47,conflict,unconstrained,6,4915200,0.4928354322910309,-0.0185930412262678,-0.0166722536087036,-1.891455054283142,-1.8728619813919067,2303,1.8985787021811904,6.676398544939299,109575,11.449113845825195,0.4109660685062408,0.7636824563145638,1.883601140217652,819200.0,0.0011954514775425,0.0011954514775425,0.0011954514775425,-0.0011520804837346,-0.0011520804837346,1.6821047067642212,1.6821047067642212,1.0,0.0,0.0,0.5045475959777832,0.0793120861053466,0.0,0.0049117119051516,0.0049127014813166,0.0026053190231323797,-0.0058789849281311,0.36800177777599496,0.0013026595115661621,-0.0009402614086867003,0.0331874918864839,0.0154427794591616,0.5748031496062992,0.0018167969511545,-0.0024515711552685,113.55643044619424,0.0,0.0,381
Qwen3-8B,48,benign,coordinate_mortality,6,4915200,0.5536257028579712,0.1030652597546577,0.09090256690979,-2.538088321685791,-2.641153335571289,2303,2.511819905336079,12.327344258060052,577662,6.097858428955078,0.218848705291748,0.6833448706567288,2.5080897356843344,819200.0,0.015557624399662,-0.0152301592752337,-0.0152301592752337,-0.0944857075810432,0.1327506601810455,1.2186059951782229,0.8490903973579407,0.6967718601226807,0.8740972876548767,0.5164635181427002,0.5164635181427002,0.0307877827435731,0.0,0.0012694173492491,0.0012703710235655,0.05818498134613037,0.1145816994830965,0.19762070836027368,0.016066014766693115,0.025854811072349507,0.0350868369689763,0.0147773748379308,0.5459317585301837,0.0037161420336469,-0.0005522260727761,21.61154855643045,0.0,0.0,381
Qwen3-8B,48,benign,global_projection,6,4915200,0.4928354322910309,-0.0218236520886421,-0.0205558538436889,-2.136673212051392,-2.114849805831909,2303,2.487843730687236,12.035296780166435,577662,6.595706939697266,0.2367162108421325,0.7647826546430587,2.4930693484889344,819200.0,0.0005062199779786,-6.912159733474255e-11,-7.639755494892597e-11,-0.0036047250032424,5.440203842965731e-10,1.0074414014816284,1.0074348449707031,0.9999935030937196,0.0036315496545284,0.0,0.5003120303153992,0.0175955779850482,1.0,0.001190420705825,0.0011913743801414,-0.0026052892208099365,-0.010307212360203299,0.22159688300911684,-0.0030395090579986017,-0.0014205090701579978,0.0359993855422484,0.0180891930825968,0.5511811023622047,0.004628690606919,0.0003603225004959,114.13648293963254,0.0,0.0,381
Qwen3-8B,48,benign,unconstrained,6,4915200,0.4897958934307098,-0.0251086056232452,-0.0208723545074462,-2.1460347175598145,-2.1209256649017334,2303,2.487975150125636,12.036878556046036,577662,6.589996337890625,0.2365112602710724,0.7688063941895962,2.493114836255263,819200.0,-8.496230293530971e-05,-8.496230293530971e-05,-8.496230293530971e-05,0.0005619777948595,0.0005619777948595,1.011169195175171,1.011169195175171,1.0,0.0,0.0,0.4997890889644623,0.0184198003262281,0.0,0.001236239913851,0.0012371935881674,-0.005644828081131037,-0.0135921658948064,0.22146546357071673,-0.0021710991859436035,-0.0009791702032089025,0.0340814784919632,0.0181515187357586,0.5013123359580053,0.0027107835566338,-0.0015575845497892,149.2204724409449,0.0,0.0,381
Qwen3-8B,48,conflict,coordinate_mortality,6,4915200,0.5636126399040222,0.115696907043457,0.0952262878417968,-2.4690747261047363,-2.5847716331481934,2303,2.6421324594625184,14.04311808073158,109575,9.380144119262695,0.3366480767726898,0.6958816163241863,1.9101597849634708,819200.0,0.0406732037663459,-0.0394614487886428,-0.0394614487886428,-0.0595114380121231,0.0895770043134689,2.153139591217041,1.387844204902649,0.6445676684379578,1.6461769342422483,0.5582558512687683,0.5582558512687683,0.0801346451044082,0.0,0.0021558545995503,0.0021568082738667,0.0681719183921814,0.1272133467718958,-0.3740810553559206,0.03343462944030762,0.06941033527255061,0.0313127143002968,0.0129104318795673,0.4724409448818897,-5.798063503261753e-05,-0.0043263487414557,12.181102362204724,0.0,0.0,381
Qwen3-8B,48,conflict,global_projection,6,4915200,0.4932696223258972,-0.0165633149445056,-0.0122702121734619,-1.8861583471298216,-1.869594931602478,2303,1.8987374052848007,6.67745819419191,109575,11.354697227478027,0.407513678073883,0.763437587171793,1.8872716593102088,819200.0,-0.0016249204054474,-0.0016249204054474,-0.0016249204054474,0.0016311691142618,0.0016311691142618,1.67334246635437,1.67334246635437,1.0,0.0,0.0,0.495629221200943,0.0754911378026008,0.0,0.0047698081471025,0.004770761821419,-0.0021710991859436035,-0.005046875216066801,0.36931399882179705,0.00130262970924383,0.0005836226046085982,0.0327246684802261,0.0151109672914459,0.5328083989501312,0.0013539735448966,-0.0029143945615264,111.92913385826772,0.0,0.0,381
Qwen3-8B,48,conflict,unconstrained,6,4915200,0.4924012124538421,-0.0161985289305448,-0.01425701379776,-1.885722041130066,-1.869523525238037,2303,1.899208286432488,6.680603223779482,109575,11.355259895324709,0.4075338840484619,0.7649553066492081,1.8873180582164784,819200.0,-0.003006630577147,-0.003006630577147,-0.003006630577147,0.0029370132833719,0.0029370132833719,1.6734323501586914,1.6734323501586914,1.0,0.0,0.0,0.4950391054153442,0.0769525617361068,0.0,0.0048978524282574,0.0048988287079509,-0.0030395090579987127,-0.004682089202106001,0.3688431176741098,0.0026053190231323242,0.0025728978216647998,0.0331937934539654,0.015448944456852,0.5564304461942258,0.001823098518636,-0.002445269587787,107.07349081364828,0.0,0.0,381
