model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance
Qwen3-8B,44,benign,coordinate_mortality,2,1638400,0.5149804353713989,0.01753157749772072,0.02057361602783203,-2.1914010047912598,-2.208932638168335,2303,2.548227622118882,12.784424858945659,577662,3.217542886734009,0.11548954248428345,0.744514655098319,2.5345577031862923,819200.0,0.0011179628781974316,-0.022619877010583878,-0.022619877010583878,-0.006313984747976065,0.17336653172969818,2.1174752712249756,1.5603408813476562,0.7368873953819275,1.4314459562301636,0.4821353852748871,0.4821353852748871,0.023737840354442596,0.0,0.0005589715437963605,0.0005599252181127667
Qwen3-8B,44,benign,coordinate_mortality,3,2457600,0.5210594534873962,0.03779393061995506,0.0320584774017334,-2.256565570831299,-2.2943594455718994,2303,2.531135063356686,12.5677632513154,577662,4.261394023895264,0.1529572308063507,0.7275910264253617,2.5103079876228005,819200.0,0.006599111016839743,-0.015458895824849606,-0.015458895824849606,-0.04651118814945221,0.14588657021522522,1.8363049030303955,1.3714499473571777,0.7468530535697937,1.2211227416992188,0.48510828614234924,0.48510828614234924,0.02205800637602806,0.0,0.0007019062177278101,0.0007028598920442164
Qwen3-8B,44,benign,coordinate_mortality,4,3276800,0.531046450138092,0.05526135861873627,0.048076629638671875,-2.2917377948760986,-2.346999168395996,2303,2.5223657785202462,12.458034778901293,577662,5.073671817779541,0.1821128875017166,0.7121556368470192,2.5081171397696016,819200.0,0.008666065521538258,-0.013461638242006302,-0.013461638242006302,-0.06400090456008911,0.13406382501125336,1.5355502367019653,1.1387135982513428,0.7415671348571777,1.030168056488037,0.49306726455688477,0.49306726455688477,0.022127704694867134,0.0,0.0007572738104499876,0.0007582274847663939
Qwen3-8B,44,benign,coordinate_mortality,5,4096000,0.5432044863700867,0.07798133045434952,0.0670473575592041,-2.417602300643921,-2.4955835342407227,2303,2.5166750115254466,12.387340349310254,577662,5.6336894035339355,0.20221400260925293,0.6979276876151562,2.509578536413028,819200.0,0.012910012155771255,-0.013142489828169346,-0.013142489828169346,-0.09161891788244247,0.13368730247020721,1.3037968873977661,0.9096114635467529,0.6976634860038757,0.9340735673904419,0.5111360549926758,0.5111360549926758,0.026052502915263176,0.0,0.0009986653458327055,0.0009996190201491117
Qwen3-8B,44,benign,coordinate_mortality,6,4915200,0.5562309622764587,0.09999946504831314,0.0830373764038086,-2.5688633918762207,-2.668863296508789,2303,2.5116295163737616,12.324997491184977,577662,6.1327009201049805,0.22012537717819214,0.6833208222687245,2.5043278851447393,819200.0,0.015392391011118889,-0.015204930678009987,-0.015204930678009987,-0.09382432699203491,0.13228486478328705,1.1997872591018677,0.8405971527099609,0.7006218433380127,0.8560875654220581,0.5159041881561279,0.5159041881561279,0.030597321689128876,0.0,0.0012844644952565432,0.0012854181695729494
Qwen3-8B,44,benign,global_projection,0,0,0.49023011326789856,-0.01417633704841137,-0.017775654792785645,-2.3098390102386475,-2.2956628799438477,2303,2.7102825007719695,15.033521896585311,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,44,benign,global_projection,1,819200,0.49413806200027466,-0.015121015720069408,-0.009822607040405273,-2.2226336002349854,-2.207512855529785,2303,2.5495164211646473,12.80091203555116,577662,2.78371524810791,0.09991785883903503,0.7721591664105654,2.5725836114346747,819200.0,-0.016834978014230728,-0.016834978014230728,-0.016834978014230728,0.05353766307234764,0.05353766307234764,2.78371524810791,2.78371524810791,1.0,0.0,0.0,0.4611571431159973,0.03969120606780052,0.0,0.001207920489832759,0.0012088741641491652
Qwen3-8B,44,benign,global_projection,2,1638400,0.4932696223258972,-0.018265588209033012,-0.011910557746887207,-2.181542158126831,-2.1632766723632812,2303,2.5165863323973405,12.386241899474031,577662,4.212696075439453,0.1512092798948288,0.7633765687793493,2.521008335723891,819200.0,0.0007859341567382216,5.820766091346741e-11,1.4551915228366852e-11,-0.00463466951623559,-8.581386296002691e-11,1.862062692642212,1.862042784690857,0.9999893307685852,0.008630044758319855,0.0,0.48777252435684204,0.02152213081717491,1.0,0.0007023712969385087,0.000703324971254915
Qwen3-8B,44,benign,global_projection,3,2457600,0.4967433512210846,-0.020503969863057137,-0.007219195365905762,-2.1654715538024902,-2.144967794418335,2303,2.5036438134724546,12.226965670427473,577662,5.107970237731934,0.18334399163722992,0.7650422141700983,2.495585978292802,819200.0,0.0013330146903172135,-2.9103830456733704e-11,-7.275957614183426e-12,-0.00907228421419859,4.95210365769605e-11,1.3713685274124146,1.371312141418457,0.999958872795105,0.012441445142030716,0.0,0.4970027208328247,0.017811715602874756,1.0,0.0008383025997318327,0.000839256274048239
Qwen3-8B,44,benign,global_projection,4,3276800,0.4945722818374634,-0.021634388715028763,-0.010259389877319336,-2.1551547050476074,-2.1335203647613525,2303,2.496385865701959,12.138544259345071,577662,5.725318431854248,0.20550289750099182,0.7654436077177524,2.4929851640886045,819200.0,0.0010176531504839659,-8.003553375601768e-11,-8.003553375601768e-11,-0.007449469994753599,5.858959983839895e-10,1.1405354738235474,1.1405037641525269,0.9999722242355347,0.00849638506770134,0.0,0.4975394606590271,0.017286203801631927,1.0,0.0009843488223850727,0.000985302496701479
Qwen3-8B,44,benign,global_projection,5,4096000,0.4932696223258972,-0.02212657406926155,-0.009748101234436035,-2.1492552757263184,-2.127128839492798,2303,2.491715659281509,12.08198692202692,577662,6.208685874938965,0.22285275161266327,0.765801119953394,2.494574398540717,819200.0,0.0006251342128962278,6.912159733474255e-11,7.639755494892597e-11,-0.0046310038305819035,-5.659603341534591e-10,1.0238598585128784,1.0238488912582397,0.9999892711639404,0.004741498734802008,0.0,0.501862645149231,0.017142020165920258,1.0,0.0011027995496988297,0.001103753224015236
Qwen3-8B,44,benign,global_projection,6,4915200,0.49196699261665344,-0.02292504720389843,-0.012755155563354492,-2.150094509124756,-2.127169370651245,2303,2.4883526534683127,12.041423375724676,577662,6.640535354614258,0.238353431224823,0.7658537788689137,2.489564927419997,819200.0,0.0010466028470546007,6.548361852765083e-11,3.637978807091713e-11,-0.007701130583882332,-2.676983079652473e-10,0.9773435592651367,0.9773145318031311,0.9999703168869019,0.0075266496278345585,0.0,0.50165855884552,0.01747801899909973,1.0,0.0011884175473824143,0.0011893712216988206
Qwen3-8B,44,benign,unconstrained,0,0,0.49023011326789856,-0.01417633704841137,-0.017775654792785645,-2.3098390102386475,-2.2956628799438477,2303,2.7102825007719695,15.033521896585311,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,44,benign,unconstrained,1,819200,0.49413806200027466,-0.015121015720069408,-0.009822607040405273,-2.2226336002349854,-2.207512855529785,2303,2.5495164211646473,12.80091203555116,577662,2.78371524810791,0.09991785883903503,0.7721591664105654,2.5725836114346747,819200.0,-0.016834978014230728,-0.016834978014230728,-0.016834978014230728,0.05353766307234764,0.05353766307234764,2.78371524810791,2.78371524810791,1.0,0.0,0.0,0.4611571431159973,0.03969120606780052,0.0,0.001207920489832759,0.0012088741641491652
Qwen3-8B,44,benign,unconstrained,2,1638400,0.4932696223258972,-0.019294999539852142,-0.01335287094116211,-2.1836037635803223,-2.164308786392212,2303,2.516542870225149,12.385703578194182,577662,4.212701797485352,0.1512094885110855,0.7633765687793493,2.521008335723891,819200.0,0.0007859341567382216,0.0007859341567382216,0.0007859341567382216,-0.00463466951623559,-0.00463466951623559,1.862062692642212,1.862062692642212,1.0,0.0,0.0,0.48777252435684204,0.02152213081717491,0.0,0.0007021023193374276,0.0007030559936538339
Qwen3-8B,44,benign,unconstrained,3,2457600,0.4954407215118408,-0.022253496572375298,-0.010855674743652344,-2.1700499057769775,-2.147796392440796,2303,2.503630018640875,12.226797002658694,577662,5.112000465393066,0.1834886521100998,0.7659586686640978,2.4956257108942372,819200.0,0.0011510713957250118,0.0011510713957250118,0.0011510713957250118,-0.0076878988184034824,-0.0076878988184034824,1.3719139099121094,1.3719139099121094,1.0,0.0,0.0,0.49738821387290955,0.018021412193775177,0.0,0.0008479279931634665,0.0008488816674798727
Qwen3-8B,44,benign,unconstrained,4,3276800,0.4915327727794647,-0.023702066391706467,-0.014303326606750488,-2.1616101264953613,-2.1379079818725586,2303,2.496689771251398,12.142233790913755,577662,5.69852876663208,0.20454132556915283,0.7676833294332027,2.493267433201836,819200.0,0.0005172251258045435,0.0005172251258045435,0.0005172251258045435,-0.0037376629188656807,-0.0037376629188656807,1.1107033491134644,1.1107033491134644,1.0,0.0,0.0,0.49691468477249146,0.017431728541851044,0.0,0.001006194856017828,0.0010071485303342342
Qwen3-8B,44,benign,unconstrained,5,4096000,0.4915327727794647,-0.02423866093158722,-0.016113758087158203,-2.1559765338897705,-2.1317379474639893,2303,2.4918799124477204,12.083971589622493,577662,6.1905317306518555,0.2222011387348175,0.7685489658266306,2.4948561072314623,819200.0,0.0001239395496668294,0.0001239395496668294,0.0001239395496668294,-0.0008712069247849286,-0.0008712069247849286,1.0289264917373657,1.0289264917373657,1.0,0.0,0.0,0.5014041662216187,0.017657630145549774,0.0,0.0011320126941427588,0.001132966368459165
Qwen3-8B,44,benign,unconstrained,6,4915200,0.4871906042098999,-0.025487245991826057,-0.022163867950439453,-2.1579787731170654,-2.13249135017395,2303,2.4884159761406757,12.042185894974004,577662,6.608989715576172,0.2372211366891861,0.7687190033495426,2.4898037889323312,819200.0,0.0004814449930563569,0.0004814449930563569,0.0004814449930563569,-0.0033777172211557627,-0.0033777172211557627,0.9694435000419617,0.9694435000419617,1.0,0.0,0.0,0.49934104084968567,0.01796051859855652,0.0,0.0012286261189728975,0.0012295797932893038
Qwen3-8B,44,conflict,coordinate_mortality,0,0,0.49023011326789856,-0.01417633704841137,-0.017775654792785645,-2.3098390102386475,-2.2956628799438477,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,44,conflict,coordinate_mortality,1,819200,0.506730318069458,0.013136506080627441,0.009958028793334961,-2.0712621212005615,-2.0843985080718994,2303,2.1227934650522973,8.354442765189425,109575,4.766653060913086,0.17109285295009613,0.7721591664105654,1.9664834625118237,819200.0,-0.042294975370168686,-0.09132500737905502,-0.09132500737905502,0.0691460445523262,0.16960856318473816,5.414932727813721,4.766653060913086,0.8802793025970459,2.5691473484039307,0.357308566570282,0.357308566570282,0.049030035734176636,0.0,0.0012464729370549321,0.0012474266113713384
Qwen3-8B,44,conflict,coordinate_mortality,2,1638400,0.5210594534873962,0.04038321599364281,0.02648472785949707,-1.9791456460952759,-2.01952862739563,2303,2.046133972766762,7.737928164520998,109575,6.282465934753418,0.22550098598003387,0.7297915641218424,1.9328001878321812,819200.0,0.002167867263779044,-0.03587927669286728,-0.03587927669286728,-0.00583843095228076,0.13493888080120087,3.317763090133667,2.3758304119110107,0.7160940766334534,2.3158111572265625,0.4921366572380066,0.4921366572380066,0.03804714232683182,0.0,0.0007780893356539309,0.0007790430099703372
Qwen3-8B,44,conflict,coordinate_mortality,3,2457600,0.5314806699752808,0.05913836136460304,0.04338216781616211,-2.228961706161499,-2.288099765777588,2303,2.331875311372597,10.297233957684966,109575,7.5226030349731445,0.27001410722732544,0.7139739562571049,1.9231715807518048,819200.0,0.031679149717092514,-0.03684521093964577,-0.03684521093964577,-0.05873029679059982,0.09447241574525833,2.7177770137786865,1.9650723934173584,0.7230440378189087,1.8774456977844238,0.5134968161582947,0.5134968161582947,0.06852436065673828,0.0,0.001429130556061864,0.0014300842303782701
Qwen3-8B,44,conflict,coordinate_mortality,4,3276800,0.5366912484169006,0.06479475647211075,0.06028175354003906,-1.9592196941375732,-2.0240142345428467,2303,2.1034692265838895,8.194549405298677,109575,8.225079536437988,0.29522860050201416,0.6992921368777751,1.9227850896639576,819200.0,0.029146723449230194,-0.03271511197090149,-0.03271511197090149,-0.06430172175168991,0.11246256530284882,2.3456263542175293,1.50533127784729,0.6417608857154846,1.7988721132278442,0.5450472235679626,0.5450472235679626,0.061861827969551086,0.0,0.001435286132618785,0.0014362398069351912
Qwen3-8B,44,conflict,coordinate_mortality,5,4096000,0.5727311968803406,0.1975596696138382,0.16066551208496094,-2.8442277908325195,-3.0417873859405518,2303,3.2926068425771446,26.912930062135988,109575,8.917036056518555,0.3200654685497284,0.692901765331626,1.912781244697544,819200.0,0.06552662700414658,-0.03287550061941147,-0.03287550061941147,-0.088149294257164,0.06951291859149933,2.233532190322876,1.4210196733474731,0.6362208127975464,1.7231855392456055,0.5755420327186584,0.5755420327186584,0.09840212762355804,0.0,0.002257760614156723,0.0022587142884731293
Qwen3-8B,44,conflict,coordinate_mortality,6,4915200,0.5123751759529114,0.02819068916141987,0.019986510276794434,-1.9294527769088745,-1.9576435089111328,2303,1.978735496943981,7.233590302539459,109575,9.490555763244629,0.3406512141227722,0.6688419745117425,1.9209605962970817,819200.0,-0.008166368119418621,-0.08286549896001816,-0.08286549896001816,0.009392483159899712,0.1402493715286255,2.2266814708709717,1.5131514072418213,0.6795545220375061,1.6335493326187134,0.5036346912384033,0.5036346912384033,0.07469913363456726,0.0,0.0026595646049827337,0.00266051827929914
Qwen3-8B,44,conflict,global_projection,0,0,0.49023011326789856,-0.01417633704841137,-0.017775654792785645,-2.3098390102386475,-2.2956628799438477,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,44,conflict,global_projection,1,819200,0.4954407215118408,-0.017273832112550735,-0.008844494819641113,-1.9183075428009033,-1.9010334014892578,2303,1.9395620575055612,6.955704105103656,109575,5.414932727813721,0.19436201453208923,0.7721591664105654,1.9664834625118237,819200.0,-0.042294975370168686,-0.042294975370168686,-0.042294975370168686,0.0691460445523262,0.0691460445523262,5.414932727813721,5.414932727813721,1.0,0.0,0.0,0.357308566570282,0.049030035734176636,0.0,0.00130524393171072,0.0013061976060271263
Qwen3-8B,44,conflict,global_projection,2,1638400,0.4954407215118408,-0.016240501776337624,-0.012794971466064453,-1.9006344079971313,-1.8843941688537598,2303,1.922956853227313,6.841156889519862,109575,7.190526008605957,0.2580946385860443,0.7653555971384048,1.919695195608365,819200.0,-0.004162658005952835,-0.004162658005952835,-0.004162658005952835,0.006289267912507057,0.006289267912507057,2.620084047317505,2.620084047317505,1.0,0.0,0.0,0.46878698468208313,0.05794011801481247,0.0,0.0018592076376080513,0.0018601613119244576
Qwen3-8B,44,conflict,global_projection,3,2457600,0.4932696223258972,-0.017036573961377144,-0.00973200798034668,-1.8928136825561523,-1.875777006149292,2303,1.9126888316052433,6.771271150812942,109575,8.491743087768555,0.3048001527786255,0.7630379740148783,1.907664902855322,819200.0,-0.0016890480183064938,-0.0016890480183064938,-0.0016890480183064938,0.0024582850746810436,0.0024582850746810436,2.1592793464660645,2.1592793464660645,1.0,0.0,0.0,0.4857802093029022,0.05942853167653084,0.0,0.002367094624787569,0.0023680482991039753
Qwen3-8B,44,conflict,global_projection,4,3276800,0.4932696223258972,-0.0182145107537508,-0.01236426830291748,-1.890281319618225,-1.872066855430603,2303,1.9058896015366544,6.725387882613515,109575,9.59506893157959,0.34440258145332336,0.7636319453269244,1.8989825554376876,819200.0,-0.001276175957173109,-0.001276175957173109,-0.001276175957173109,0.0016063885996118188,0.0016063885996118188,1.919658899307251,1.919658899307251,1.0,0.0,0.0,0.49222227931022644,0.06543932855129242,0.0,0.003138783387839794,0.0031397370621562004
Qwen3-8B,44,conflict,global_projection,5,4096000,0.49587494134902954,-0.017781395465135574,-0.00487208366394043,-1.8881011009216309,-1.8703198432922363,2303,1.9019467438113165,6.698922843272796,109575,10.481889724731445,0.37623387575149536,0.7642576298862696,1.890674919619487,819200.0,-0.00032949610613286495,-0.00032949610613286495,-0.00032949610613286495,0.0003678840585052967,0.0003678840585052967,1.7229410409927368,1.7229410409927368,1.0,0.0,0.0,0.4951009154319763,0.06882224977016449,0.0,0.003974816296249628,0.003975769970566034
Qwen3-8B,44,conflict,global_projection,6,4915200,0.4945722818374634,-0.01885075494647026,-0.00782787799835205,-1.8898464441299438,-1.8709957599639893,2303,1.8994565361731406,6.682261887670112,109575,11.381810188293457,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887255,-0.0008191142696887255,-0.0008191142696887255,0.000830389151815325,0.000830389151815325,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.07475581765174866,0.0,0.004564282018691301,0.004565235693007708
Qwen3-8B,44,conflict,unconstrained,0,0,0.49023011326789856,-0.01417633704841137,-0.017775654792785645,-2.3098390102386475,-2.2956628799438477,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,44,conflict,unconstrained,1,819200,0.4954407215118408,-0.017273832112550735,-0.008844494819641113,-1.9183075428009033,-1.9010334014892578,2303,1.9395620575055612,6.955704105103656,109575,5.414932727813721,0.19436201453208923,0.7721591664105654,1.9664834625118237,819200.0,-0.042294975370168686,-0.042294975370168686,-0.042294975370168686,0.0691460445523262,0.0691460445523262,5.414932727813721,5.414932727813721,1.0,0.0,0.0,0.357308566570282,0.049030035734176636,0.0,0.00130524393171072,0.0013061976060271263
Qwen3-8B,44,conflict,unconstrained,2,1638400,0.4954407215118408,-0.016240501776337624,-0.012794971466064453,-1.9006344079971313,-1.8843941688537598,2303,1.922956853227313,6.841156889519862,109575,7.190526008605957,0.2580946385860443,0.7653555971384048,1.919695195608365,819200.0,-0.004162658005952835,-0.004162658005952835,-0.004162658005952835,0.006289267912507057,0.006289267912507057,2.620084047317505,2.620084047317505,1.0,0.0,0.0,0.46878698468208313,0.05794011801481247,0.0,0.0018592076376080513,0.0018601613119244576
Qwen3-8B,44,conflict,unconstrained,3,2457600,0.4932696223258972,-0.017036573961377144,-0.00973200798034668,-1.8928136825561523,-1.875777006149292,2303,1.9126888316052433,6.771271150812942,109575,8.491743087768555,0.3048001527786255,0.7630379740148783,1.907664902855322,819200.0,-0.0016890480183064938,-0.0016890480183064938,-0.0016890480183064938,0.0024582850746810436,0.0024582850746810436,2.1592793464660645,2.1592793464660645,1.0,0.0,0.0,0.4857802093029022,0.05942853167653084,0.0,0.002367094624787569,0.0023680482991039753
Qwen3-8B,44,conflict,unconstrained,4,3276800,0.4932696223258972,-0.0182145107537508,-0.01236426830291748,-1.890281319618225,-1.872066855430603,2303,1.9058896015366544,6.725387882613515,109575,9.59506893157959,0.34440258145332336,0.7636319453269244,1.8989825554376876,819200.0,-0.001276175957173109,-0.001276175957173109,-0.001276175957173109,0.0016063885996118188,0.0016063885996118188,1.919658899307251,1.919658899307251,1.0,0.0,0.0,0.49222227931022644,0.06543932855129242,0.0,0.003138783387839794,0.0031397370621562004
Qwen3-8B,44,conflict,unconstrained,5,4096000,0.49587494134902954,-0.017781395465135574,-0.00487208366394043,-1.8881011009216309,-1.8703198432922363,2303,1.9019467438113165,6.698922843272796,109575,10.481889724731445,0.37623387575149536,0.7642576298862696,1.890674919619487,819200.0,-0.00032949610613286495,-0.00032949610613286495,-0.00032949610613286495,0.0003678840585052967,0.0003678840585052967,1.7229410409927368,1.7229410409927368,1.0,0.0,0.0,0.4951009154319763,0.06882224977016449,0.0,0.003974816296249628,0.003975769970566034
Qwen3-8B,44,conflict,unconstrained,6,4915200,0.4945722818374634,-0.01885075494647026,-0.00782787799835205,-1.8898464441299438,-1.8709957599639893,2303,1.8994565361731406,6.682261887670112,109575,11.381810188293457,0.408535361289978,0.7644760720431805,1.8835294462539605,819200.0,-0.0008191142696887255,-0.0008191142696887255,-0.0008191142696887255,0.000830389151815325,0.000830389151815325,1.7051798105239868,1.7051798105239868,1.0,0.0,0.0,0.500421941280365,0.07475581765174866,0.0,0.004564282018691301,0.004565235693007708
Qwen3-8B,45,benign,coordinate_mortality,0,0,0.4906643331050873,-0.013930159620940685,-0.013931751251220703,-2.3083384037017822,-2.2944083213806152,2303,2.7083965613352836,15.005196303340574,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,45,benign,coordinate_mortality,1,819200,0.49761179089546204,-0.00727182999253273,-0.0037113428115844727,-2.2495386600494385,-2.2422666549682617,2303,2.5867784505147475,13.286898180854523,577662,2.1329944133758545,0.07652747631072998,0.770182067155838,2.575757404840551,819200.0,-0.017316272482275963,-0.05688480660319328,-0.05688480660319328,0.05533571541309357,0.23727352917194366,2.7841434478759766,2.1329944133758545,0.7661222815513611,1.7893545627593994,0.4599524736404419,0.4599524736404419,0.03956853598356247,0.0,0.0011791083961725235,0.0011800620704889297
Qwen3-8B,45,benign,coordinate_mortality,2,1638400,0.5136777758598328,0.018611861392855644,0.02229905128479004,-2.1865789890289307,-2.205190896987915,2303,2.5488380146770515,12.792230758829277,577662,3.1429765224456787,0.11276356875896454,0.7435664062201977,2.5225830882435547,819200.0,0.0017128849867731333,-0.02269800379872322,-0.02269800379872322,-0.009722176007926464,0.17690686881542206,2.065823554992676,1.5044281482696533,0.7282462120056152,1.415740966796875,0.4856439232826233,0.4856439232826233,0.02441088855266571,0.0,0.0005687974626198411,0.0005697511369362473
Qwen3-8B,45,benign,coordinate_mortality,3,2457600,0.521493673324585,0.038003794848918915,0.03483748435974121,-2.249420642852783,-2.287424325942993,2303,2.531435143207122,12.57153514973922,577662,4.171391487121582,0.14966098964214325,0.7271572264283895,2.4986449790390908,819200.0,0.006373757496476173,-0.015546731650829315,-0.015546731650829315,-0.0457041934132576,0.14922204613685608,1.8262003660202026,1.3643163442611694,0.7470791935920715,1.2139393091201782,0.48384782671928406,0.48384782671928406,0.02192048728466034,0.0,0.0007095386390574276,0.0007104923133738339
Qwen3-8B,45,benign,coordinate_mortality,4,3276800,0.5293095707893372,0.05350606516003609,0.046295881271362305,-2.2630391120910645,-2.316545248031616,2303,2.5224345024777683,12.45889097377446,577662,4.939035892486572,0.177202507853508,0.7120504616945982,2.4948028363127377,819200.0,0.008985801599919796,-0.013295612297952175,-0.013295612297952175,-0.06578797101974487,0.13399027287960052,1.545103669166565,1.12248957157135,0.7264817357063293,1.061773419380188,0.4987589716911316,0.4987589716911316,0.022281412035226822,0.0,0.0007526051485911012,0.0007535588229075074
Qwen3-8B,45,benign,coordinate_mortality,5,4096000,0.542770266532898,0.07511594891548157,0.06350946426391602,-2.3707337379455566,-2.445849657058716,2303,2.516669304251989,12.387269651573217,577662,5.533249378204346,0.1985216736793518,0.6987849376350641,2.5020052837205005,819200.0,0.012876182794570923,-0.013020358048379421,-0.013020358048379421,-0.0900915116071701,0.13030947744846344,1.3478903770446777,0.9423196315765381,0.6991070508956909,0.9637645483016968,0.5110422372817993,0.5110422372817993,0.02589654177427292,0.0,0.000982547178864479,0.0009835008531808853
Qwen3-8B,45,benign,coordinate_mortality,6,4915200,0.5471124649047852,0.08805794268846512,0.07293152809143066,-2.428023099899292,-2.5160810947418213,2303,2.5115405380195295,12.32390088198026,577662,6.015342712402344,0.21581819653511047,0.6849046759307384,2.4907514266710495,819200.0,0.01511336863040924,-0.015241525135934353,-0.015241525135934353,-0.09396353363990784,0.13590270280838013,1.2081499099731445,0.8424017429351807,0.6972659230232239,0.8660169839859009,0.5173304080963135,0.5173304080963135,0.030354894697666168,0.0,0.0012425552122294903,0.0012435088865458965
Qwen3-8B,45,benign,global_projection,0,0,0.4906643331050873,-0.013930159620940685,-0.013931751251220703,-2.3083384037017822,-2.2944083213806152,2303,2.7083965613352836,15.005196303340574,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-8B,45,benign,global_projection,1,819200,0.49240121245384216,-0.014049956575036049,-0.008190155029296875,-2.2151172161102295,-2.2010674476623535,2303,2.548641822080321,12.789721264038926,577662,2.7841434478759766,0.099889375269413,0.770182067155838,2.575757404840551,819200.0,-0.017316272482275963,-0.017316272482275963,-0.017316272482275963,0.05533571541309357,0.05533571541309357,2.7841434478759766,2.7841434478759766,1.0,0.0,0.0,0.4599524736404419,0.03956853598356247,0.0,0.0012048667995259166,0.0012058204738423228
Qwen3-8B,45,benign,global_projection,2,1638400,0.49370384216308594,-0.016587458550930023,-0.010191798210144043,-2.176584005355835,-2.159996509552002,2303,2.516555527321232,12.385860346226536,577662,4.18456506729126,0.1501336395740509,0.7617774430662394,2.5084343604929744,819200.0,0.0012626932002604008,5.093170329928398e-11,3.2741809263825417e-11,-0.007935810834169388,-2.0578315440555883e-10,1.828515648841858,1.8284580707550049,0.9999685287475586,0.014510753564536572,0.0,0.490190714597702,0.020709678530693054,1.0,0.00067028624471277,0.0006712399190291762
Qwen3-8B,45,benign,global_projection,3,2457600,0.4928354322910309,-0.01870466023683548,-0.008756637573242188,-2.1614301204681396,-2.1427254676818848,2303,2.5036098031266554,12.226549834168354,577662,5.05938720703125,0.1815204620361328,0.763354123979807,2.4835683903400785,819200.0,0.0014083306305110455,-7.275957614183426e-11,-1.4551915228366852e-11,-0.010013531893491745,1.0347241119479378e-10,1.3508975505828857,1.3508299589157104,0.9999499917030334,0.01352725550532341,0.0,0.4958193898200989,0.01762000098824501,1.0,0.0008295495063066483,0.0008305031806230545
Qwen3-8B,45,benign,global_projection,4,3276800,0.49413806200027466,-0.020001323893666267,-0.010579824447631836,-2.150012254714966,-2.1300110816955566,2303,2.4965650446730745,12.140719426082548,577662,5.640054225921631,0.2023536115884781,0.763615323677659,2.4801796783698955,819200.0,0.0011699083261191845,-2.9103830456733704e-11,-5.820766091346741e-11,-0.008861932903528214,4.4093417805868285e-10,1.1226574182510376,1.1226134300231934,0.9999608397483826,0.009948914870619774,0.0,0.49640795588493347,0.01696763187646866,1.0,0.000966851890552789,0.0009678055648691952
Qwen3-8B,45,benign,global_projection,5,4096000,0.4928354322910309,-0.02085517719388008,-0.012624502182006836,-2.1441588401794434,-2.1233038902282715,2303,2.491634470949816,12.081006045483585,577662,6.150540828704834,0.22066882252693176,0.7638739515841008,2.487194909498794,819200.0,0.0005070766201242805,0.0,-7.275957614183426e-12,-0.003867186140269041,5.549002576876738e-11,1.035146713256836,1.0351389646530151,0.9999924898147583,0.004003105219453573,0.0,0.4980185329914093,0.01679469272494316,1.0,0.0010932364966720343,0.0010941901709884405
Qwen3-8B,45,benign,global_projection,6,4915200,0.49370384216308594,-0.020987698808312416,-0.01464390754699707,-2.1399874687194824,-2.118999719619751,2303,2.4882196939451617,12.039822460245418,577662,6.5576300621032715,0.23527435958385468,0.7640310883522033,2.4756155755149667,819200.0,0.0004772590473294258,-3.637978807091713e-11,-4.3655745685100555e-11,-0.003624998265877366,3.315872854070534e-10,0.9716514348983765,0.9716450572013855,0.9999934434890747,0.0035222347360104322,0.0,0.5006828308105469,0.0168492142111063,1.0,0.0011550127528607845,0.0011559664271771908
Qwen3-8B,45,benign,unconstrained,0,0,0.4906643331050873,-0.013930159620940685,-0.013931751251220703,-2.3083384037017822,-2.2944083213806152,2303,2.7083965613352836,15.005196303340574,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
